PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Zn_pct[AAS42S|LDL:0.001|UDL:5]
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01720,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.29,1.29,1.29,,,,,,,,,,,<2,ICP40B,2,10,0.77,ICP40B,0.01,15,3,ICP40B,3,10000,44,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,4,ICP40B,1,10000,3.0,ICP40B,0.5,10000,0.27,ICP40B,0.01,15,0.20,ICP40B,0.01,15,3.4,ICP40B,0.5,10000,18,ICP40B,1,10000,0.28,ICP40B,0.01,15,38,ICP40B,2,10000,<1,ICP40B,1,10000,0.08,ICP40B,0.01,15,4,ICP40B,1,10000,<0.01,ICP40B,0.01,15,9,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,1798,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,1.5,ICP40B,0.5,10000,8,ICP40B,1,10000,5.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01720,1.29,1.29,-,-,-,-,-,-,-,-,-,-,<2,0.77,3,44,<0.5,<5,>15,<1,1,4,3.0,0.27,0.20,3.4,18,0.28,38,<1,0.08,4,<0.01,9,>5,<5,0.8,<10,1798,0.02,7,<10,1.5,8,5.8,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01721,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.92,1.92,1.92,,,,,,,,,,,<2,ICP40B,2,10,0.64,ICP40B,0.01,15,<3,ICP40B,3,10000,54,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,9,ICP40B,1,10000,27.3,ICP40B,0.5,10000,0.30,ICP40B,0.01,15,0.15,ICP40B,0.01,15,4.3,ICP40B,0.5,10000,43,ICP40B,1,10000,2.39,ICP40B,0.01,15,79,ICP40B,2,10000,4,ICP40B,1,10000,0.24,ICP40B,0.01,15,5,ICP40B,1,10000,<0.01,ICP40B,0.01,15,6,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,2963,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,2.6,ICP40B,0.5,10000,9,ICP40B,1,10000,9.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01721,1.92,1.92,-,-,-,-,-,-,-,-,-,-,<2,0.64,<3,54,<0.5,<5,>15,<1,<1,9,27.3,0.30,0.15,4.3,43,2.39,79,4,0.24,5,<0.01,6,>5,<5,0.9,<10,2963,0.03,19,<10,2.6,9,9.5,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01722,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,2.34,2.34,2.34,,,,,,,,,,,<2,ICP40B,2,10,0.29,ICP40B,0.01,15,<3,ICP40B,3,10000,17,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,3,ICP40B,1,10000,2.5,ICP40B,0.5,10000,0.11,ICP40B,0.01,15,0.08,ICP40B,0.01,15,1.9,ICP40B,0.5,10000,37,ICP40B,1,10000,1.44,ICP40B,0.01,15,41,ICP40B,2,10000,4,ICP40B,1,10000,0.09,ICP40B,0.01,15,3,ICP40B,1,10000,<0.01,ICP40B,0.01,15,6,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1408,ICP40B,0.5,5000,0.01,ICP40B,0.01,15,8,ICP40B,2,10000,<10,ICP40B,10,10000,0.9,ICP40B,0.5,10000,3,ICP40B,1,10000,3.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01722,2.34,2.34,-,-,-,-,-,-,-,-,-,-,<2,0.29,<3,17,<0.5,<5,>15,<1,<1,3,2.5,0.11,0.08,1.9,37,1.44,41,4,0.09,3,<0.01,6,>5,<5,<0.5,<10,1408,0.01,8,<10,0.9,3,3.1,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01723,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.55,1.55,1.55,,,,,,,,,,,<2,ICP40B,2,10,0.20,ICP40B,0.01,15,<3,ICP40B,3,10000,21,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2,ICP40B,1,10000,2.2,ICP40B,0.5,10000,0.09,ICP40B,0.01,15,0.16,ICP40B,0.01,15,1.3,ICP40B,0.5,10000,152,ICP40B,1,10000,1.03,ICP40B,0.01,15,25,ICP40B,2,10000,1,ICP40B,1,10000,0.06,ICP40B,0.01,15,2,ICP40B,1,10000,<0.01,ICP40B,0.01,15,5,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1571,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,<10,ICP40B,10,10000,0.5,ICP40B,0.5,10000,10,ICP40B,1,10000,2.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01723,1.55,1.55,-,-,-,-,-,-,-,-,-,-,<2,0.20,<3,21,<0.5,<5,>15,<1,<1,2,2.2,0.09,0.16,1.3,152,1.03,25,1,0.06,2,<0.01,5,>5,<5,<0.5,<10,1571,<0.01,4,<10,0.5,10,2.5,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01724,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.75,1.75,1.75,,,,,,,,,,,<2,ICP40B,2,10,0.18,ICP40B,0.01,15,<3,ICP40B,3,10000,33,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,2,ICP40B,1,10000,2.2,ICP40B,0.5,10000,0.08,ICP40B,0.01,15,0.07,ICP40B,0.01,15,1.4,ICP40B,0.5,10000,33,ICP40B,1,10000,1.18,ICP40B,0.01,15,30,ICP40B,2,10000,2,ICP40B,1,10000,0.08,ICP40B,0.01,15,2,ICP40B,1,10000,<0.01,ICP40B,0.01,15,7,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,2982,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,<10,ICP40B,10,10000,0.6,ICP40B,0.5,10000,53,ICP40B,1,10000,2.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01724,1.75,1.75,-,-,-,-,-,-,-,-,-,-,<2,0.18,<3,33,<0.5,<5,>15,<1,<1,2,2.2,0.08,0.07,1.4,33,1.18,30,2,0.08,2,<0.01,7,>5,<5,<0.5,<10,2982,<0.01,4,<10,0.6,53,2.8,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01725,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,2.08,2.08,2.08,,,,,,,,,,,<2,ICP40B,2,10,0.96,ICP40B,0.01,15,<3,ICP40B,3,10000,50,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,8,ICP40B,1,10000,3.6,ICP40B,0.5,10000,0.35,ICP40B,0.01,15,0.23,ICP40B,0.01,15,5.2,ICP40B,0.5,10000,26,ICP40B,1,10000,1.67,ICP40B,0.01,15,83,ICP40B,2,10000,<1,ICP40B,1,10000,0.24,ICP40B,0.01,15,4,ICP40B,1,10000,<0.01,ICP40B,0.01,15,10,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,1977,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,3.2,ICP40B,0.5,10000,6,ICP40B,1,10000,9.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01725,2.08,2.08,-,-,-,-,-,-,-,-,-,-,<2,0.96,<3,50,<0.5,<5,>15,<1,2,8,3.6,0.35,0.23,5.2,26,1.67,83,<1,0.24,4,<0.01,10,>5,<5,1.3,<10,1977,0.04,9,<10,3.2,6,9.6,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01726,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,2.05,2.05,2.05,,,,,,,,,,,<2,ICP40B,2,10,0.90,ICP40B,0.01,15,<3,ICP40B,3,10000,82,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,6,ICP40B,1,10000,5.1,ICP40B,0.5,10000,0.46,ICP40B,0.01,15,0.28,ICP40B,0.01,15,4.9,ICP40B,0.5,10000,23,ICP40B,1,10000,3.67,ICP40B,0.01,15,112,ICP40B,2,10000,<1,ICP40B,1,10000,0.26,ICP40B,0.01,15,6,ICP40B,1,10000,<0.01,ICP40B,0.01,15,10,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,4399,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,3.0,ICP40B,0.5,10000,7,ICP40B,1,10000,11.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01726,2.05,2.05,-,-,-,-,-,-,-,-,-,-,<2,0.90,<3,82,<0.5,<5,>15,<1,2,6,5.1,0.46,0.28,4.9,23,3.67,112,<1,0.26,6,<0.01,10,>5,<5,1.2,<10,4399,0.04,12,<10,3.0,7,11.6,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01727,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.30,1.30,1.30,,,,,,,,,,,<2,ICP40B,2,10,0.50,ICP40B,0.01,15,<3,ICP40B,3,10000,40,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,4,ICP40B,1,10000,3.8,ICP40B,0.5,10000,0.26,ICP40B,0.01,15,0.11,ICP40B,0.01,15,2.5,ICP40B,0.5,10000,13,ICP40B,1,10000,4.01,ICP40B,0.01,15,100,ICP40B,2,10000,<1,ICP40B,1,10000,0.17,ICP40B,0.01,15,3,ICP40B,1,10000,<0.01,ICP40B,0.01,15,9,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,2423,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,1.6,ICP40B,0.5,10000,36,ICP40B,1,10000,6.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01727,1.30,1.30,-,-,-,-,-,-,-,-,-,-,<2,0.50,<3,40,<0.5,<5,>15,<1,<1,4,3.8,0.26,0.11,2.5,13,4.01,100,<1,0.17,3,<0.01,9,>5,<5,0.7,<10,2423,0.02,6,<10,1.6,36,6.3,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01728,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,0.98,0.98,0.98,,,,,,,,,,,<2,ICP40B,2,10,2.53,ICP40B,0.01,15,7,ICP40B,3,10000,142,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,1,ICP40B,1,10000,4,ICP40B,1,10000,20,ICP40B,1,10000,11.1,ICP40B,0.5,10000,0.96,ICP40B,0.01,15,0.93,ICP40B,0.01,15,12.2,ICP40B,0.5,10000,38,ICP40B,1,10000,0.61,ICP40B,0.01,15,2029,ICP40B,2,10000,<1,ICP40B,1,10000,0.11,ICP40B,0.01,15,17,ICP40B,1,10000,0.02,ICP40B,0.01,15,61,ICP40B,2,10000,0.80,ICP40B,0.01,5,<5,ICP40B,5,10000,3.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,443,ICP40B,0.5,5000,0.10,ICP40B,0.01,15,25,ICP40B,2,10000,<10,ICP40B,10,10000,9.2,ICP40B,0.5,10000,247,ICP40B,1,10000,31.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01728,0.98,0.98,-,-,-,-,-,-,-,-,-,-,<2,2.53,7,142,0.8,<5,>15,1,4,20,11.1,0.96,0.93,12.2,38,0.61,2029,<1,0.11,17,0.02,61,0.80,<5,3.4,<10,443,0.10,25,<10,9.2,247,31.1,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01729,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.13,1.13,1.13,500.0,79.20,20.80,396.0,104.0,20.0,86.00,14.00,17.2,2.8,<2,ICP40B,2,10,2.83,ICP40B,0.01,15,9,ICP40B,3,10000,164,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,26,ICP40B,1,10000,8.7,ICP40B,0.5,10000,1.08,ICP40B,0.01,15,1.10,ICP40B,0.01,15,11.9,ICP40B,0.5,10000,44,ICP40B,1,10000,0.57,ICP40B,0.01,15,1876,ICP40B,2,10000,<1,ICP40B,1,10000,0.13,ICP40B,0.01,15,19,ICP40B,1,10000,0.03,ICP40B,0.01,15,80,ICP40B,2,10000,0.54,ICP40B,0.01,5,<5,ICP40B,5,10000,4.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,496,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,28,ICP40B,2,10000,<10,ICP40B,10,10000,8.7,ICP40B,0.5,10000,53,ICP40B,1,10000,29.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01729,1.13,1.13,500.0,79.20,20.80,396.0,104.0,20.0,86.00,14.00,17.2,2.8,<2,2.83,9,164,1.0,<5,>15,<1,5,26,8.7,1.08,1.10,11.9,44,0.57,1876,<1,0.13,19,0.03,80,0.54,<5,4.0,<10,496,0.11,28,<10,8.7,53,29.3,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01730,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,0.99,0.99,0.99,,,,,,,,,,,<2,ICP40B,2,10,3.42,ICP40B,0.01,15,8,ICP40B,3,10000,175,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,37,ICP40B,1,10000,10.2,ICP40B,0.5,10000,1.25,ICP40B,0.01,15,1.27,ICP40B,0.01,15,16.6,ICP40B,0.5,10000,46,ICP40B,1,10000,0.56,ICP40B,0.01,15,1746,ICP40B,2,10000,<1,ICP40B,1,10000,0.27,ICP40B,0.01,15,24,ICP40B,1,10000,0.03,ICP40B,0.01,15,46,ICP40B,2,10000,0.33,ICP40B,0.01,5,<5,ICP40B,5,10000,4.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,1437,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,36,ICP40B,2,10000,<10,ICP40B,10,10000,11.6,ICP40B,0.5,10000,85,ICP40B,1,10000,45.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01730,0.99,0.99,-,-,-,-,-,-,-,-,-,-,<2,3.42,8,175,1.1,<5,>15,<1,6,37,10.2,1.25,1.27,16.6,46,0.56,1746,<1,0.27,24,0.03,46,0.33,<5,4.8,<10,1437,0.15,36,<10,11.6,85,45.9,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01731,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.09,1.09,1.09,,,,,,,,,,,<2,ICP40B,2,10,3.55,ICP40B,0.01,15,10,ICP40B,3,10000,173,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,25,ICP40B,1,10000,10.7,ICP40B,0.5,10000,1.30,ICP40B,0.01,15,1.38,ICP40B,0.01,15,16.3,ICP40B,0.5,10000,50,ICP40B,1,10000,0.58,ICP40B,0.01,15,1398,ICP40B,2,10000,<1,ICP40B,1,10000,0.26,ICP40B,0.01,15,26,ICP40B,1,10000,0.03,ICP40B,0.01,15,108,ICP40B,2,10000,0.36,ICP40B,0.01,5,<5,ICP40B,5,10000,5.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,1941,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,38,ICP40B,2,10000,<10,ICP40B,10,10000,11.6,ICP40B,0.5,10000,114,ICP40B,1,10000,41.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01731,1.09,1.09,-,-,-,-,-,-,-,-,-,-,<2,3.55,10,173,1.3,<5,>15,<1,6,25,10.7,1.30,1.38,16.3,50,0.58,1398,<1,0.26,26,0.03,108,0.36,<5,5.0,<10,1941,0.15,38,<10,11.6,114,41.8,-,-,-
Tannenberg,TR2502688,08-Nov-25,14-Nov-25,,PAL01732,Core,Drill Core,Drillhole,TR2502688     168             384,08-Nov-25,14-Nov-25,TR2502688,TR2502688     168             384,,1.16,1.16,1.16,,,,,,,,,,,<2,ICP40B,2,10,4.90,ICP40B,0.01,15,11,ICP40B,3,10000,159,ICP40B,1,10000,1.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,36,ICP40B,1,10000,10.8,ICP40B,0.5,10000,1.61,ICP40B,0.01,15,1.92,ICP40B,0.01,15,23.1,ICP40B,0.5,10000,66,ICP40B,1,10000,0.74,ICP40B,0.01,15,1410,ICP40B,2,10000,<1,ICP40B,1,10000,0.34,ICP40B,0.01,15,30,ICP40B,1,10000,0.04,ICP40B,0.01,15,236,ICP40B,2,10000,0.31,ICP40B,0.01,5,6,ICP40B,5,10000,6.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,600,ICP40B,0.5,5000,0.21,ICP40B,0.01,15,50,ICP40B,2,10000,<10,ICP40B,10,10000,15.5,ICP40B,0.5,10000,50,ICP40B,1,10000,61.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01732,1.16,1.16,-,-,-,-,-,-,-,-,-,-,<2,4.90,11,159,1.8,<5,>15,<1,8,36,10.8,1.61,1.92,23.1,66,0.74,1410,<1,0.34,30,0.04,236,0.31,6,6.8,<10,600,0.21,50,<10,15.5,50,61.1,-,-,-
