PROJECTCOD,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD
Tannenberg Copper Project,,PAL01632,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,0.54,0.54,0.54,,,,,,,,,,,>10,ICP40B,2,10,4.11,ICP40B,0.01,15,113,ICP40B,3,10000,157,ICP40B,1,10000,1.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,35,ICP40B,1,10000,55,ICP40B,1,10000,>10000,ICP40B,0.5,10000,1.89,ICP40B,0.01,15,1.49,ICP40B,0.01,15,29.0,ICP40B,0.5,10000,60,ICP40B,1,10000,2.35,ICP40B,0.01,15,4119,ICP40B,2,10000,21,ICP40B,1,10000,0.50,ICP40B,0.01,15,68,ICP40B,1,10000,0.03,ICP40B,0.01,15,40,ICP40B,2,10000,1.39,ICP40B,0.01,5,8,ICP40B,5,10000,6.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,390,ICP40B,0.5,5000,0.17,ICP40B,0.01,15,167,ICP40B,2,10000,<10,ICP40B,10,10000,18.6,ICP40B,0.5,10000,109,ICP40B,1,10000,59.4,ICP40B,0.5,10000,31,AAS42S,5,500,1.54,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01633,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,-,,,,,,,,,,,,,>10,ICP40B,2,10,5.21,ICP40B,0.01,15,173,ICP40B,3,10000,16,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.38,ICP40B,0.01,15,12,ICP40B,1,10000,3,ICP40B,1,10000,31,ICP40B,1,10000,>10000,ICP40B,0.5,10000,2.39,ICP40B,0.01,15,4.47,ICP40B,0.01,15,1.0,ICP40B,0.5,10000,9,ICP40B,1,10000,0.21,ICP40B,0.01,15,153,ICP40B,2,10000,196,ICP40B,1,10000,1.34,ICP40B,0.01,15,18,ICP40B,1,10000,0.05,ICP40B,0.01,15,1457,ICP40B,2,10000,1.25,ICP40B,0.01,5,<5,ICP40B,5,10000,2.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,32.6,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,16,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,2626,ICP40B,1,10000,15.6,ICP40B,0.5,10000,15,AAS42S,5,500,2.13,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01634,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,0.39,0.39,0.39,,,,,,,,,,,>10,ICP40B,2,10,4.29,ICP40B,0.01,15,735,ICP40B,3,10000,159,ICP40B,1,10000,2.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,14.5,ICP40B,0.01,15,2,ICP40B,1,10000,63,ICP40B,1,10000,62,ICP40B,1,10000,>10000,ICP40B,0.5,10000,1.13,ICP40B,0.01,15,1.60,ICP40B,0.01,15,33.0,ICP40B,0.5,10000,57,ICP40B,1,10000,1.03,ICP40B,0.01,15,3747,ICP40B,2,10000,63,ICP40B,1,10000,0.73,ICP40B,0.01,15,95,ICP40B,1,10000,0.05,ICP40B,0.01,15,156,ICP40B,2,10000,0.70,ICP40B,0.01,5,10,ICP40B,5,10000,5.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,331,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,527,ICP40B,2,10000,<10,ICP40B,10,10000,22.0,ICP40B,0.5,10000,357,ICP40B,1,10000,57.3,ICP40B,0.5,10000,52,AAS42S,5,500,1.60,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01635,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,0.70,0.70,0.70,,,,,,,,,,,<2,ICP40B,2,10,3.27,ICP40B,0.01,15,12,ICP40B,3,10000,322,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.82,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,6,ICP40B,1,10000,169,ICP40B,0.5,10000,0.55,ICP40B,0.01,15,1.56,ICP40B,0.01,15,5.7,ICP40B,0.5,10000,24,ICP40B,1,10000,0.26,ICP40B,0.01,15,374,ICP40B,2,10000,1,ICP40B,1,10000,0.99,ICP40B,0.01,15,7,ICP40B,1,10000,0.02,ICP40B,0.01,15,21,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,729,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,4.3,ICP40B,0.5,10000,16,ICP40B,1,10000,22.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01636,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.02,1.02,1.02,,,,,,,,,,,<2,ICP40B,2,10,3.24,ICP40B,0.01,15,<3,ICP40B,3,10000,428,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.35,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,4,ICP40B,1,10000,28.7,ICP40B,0.5,10000,0.59,ICP40B,0.01,15,1.62,ICP40B,0.01,15,6.1,ICP40B,0.5,10000,23,ICP40B,1,10000,0.20,ICP40B,0.01,15,491,ICP40B,2,10000,<1,ICP40B,1,10000,0.88,ICP40B,0.01,15,5,ICP40B,1,10000,0.02,ICP40B,0.01,15,39,ICP40B,2,10000,4.90,ICP40B,0.01,5,<5,ICP40B,5,10000,0.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,678,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,4.6,ICP40B,0.5,10000,15,ICP40B,1,10000,18.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01637,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.05,1.05,1.05,,,,,,,,,,,<2,ICP40B,2,10,3.30,ICP40B,0.01,15,<3,ICP40B,3,10000,432,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.13,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,4,ICP40B,1,10000,12.2,ICP40B,0.5,10000,0.75,ICP40B,0.01,15,1.73,ICP40B,0.01,15,6.2,ICP40B,0.5,10000,22,ICP40B,1,10000,0.23,ICP40B,0.01,15,207,ICP40B,2,10000,<1,ICP40B,1,10000,0.82,ICP40B,0.01,15,7,ICP40B,1,10000,0.02,ICP40B,0.01,15,16,ICP40B,2,10000,3.69,ICP40B,0.01,5,<5,ICP40B,5,10000,1.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,539,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,13,ICP40B,2,10000,<10,ICP40B,10,10000,4.1,ICP40B,0.5,10000,19,ICP40B,1,10000,22.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01638,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,0.98,0.98,0.98,,,,,,,,,,,<2,ICP40B,2,10,3.59,ICP40B,0.01,15,<3,ICP40B,3,10000,460,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.17,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,6,ICP40B,1,10000,10.8,ICP40B,0.5,10000,1.02,ICP40B,0.01,15,1.81,ICP40B,0.01,15,5.9,ICP40B,0.5,10000,29,ICP40B,1,10000,0.30,ICP40B,0.01,15,214,ICP40B,2,10000,<1,ICP40B,1,10000,0.91,ICP40B,0.01,15,8,ICP40B,1,10000,0.02,ICP40B,0.01,15,16,ICP40B,2,10000,2.97,ICP40B,0.01,5,<5,ICP40B,5,10000,1.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,504,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,3.6,ICP40B,0.5,10000,19,ICP40B,1,10000,22.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01639,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.70,1.70,1.70,,,,,,,,,,,<2,ICP40B,2,10,3.55,ICP40B,0.01,15,<3,ICP40B,3,10000,427,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.18,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,8,ICP40B,1,10000,8.0,ICP40B,0.5,10000,0.84,ICP40B,0.01,15,1.95,ICP40B,0.01,15,9.8,ICP40B,0.5,10000,27,ICP40B,1,10000,0.40,ICP40B,0.01,15,547,ICP40B,2,10000,<1,ICP40B,1,10000,0.82,ICP40B,0.01,15,8,ICP40B,1,10000,0.02,ICP40B,0.01,15,15,ICP40B,2,10000,1.82,ICP40B,0.01,5,<5,ICP40B,5,10000,1.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,297,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,7.0,ICP40B,0.5,10000,18,ICP40B,1,10000,31.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01640,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,3.48,ICP40B,0.01,15,<3,ICP40B,3,10000,413,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.05,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,7,ICP40B,1,10000,8.9,ICP40B,0.5,10000,0.83,ICP40B,0.01,15,1.89,ICP40B,0.01,15,8.5,ICP40B,0.5,10000,26,ICP40B,1,10000,0.38,ICP40B,0.01,15,486,ICP40B,2,10000,<1,ICP40B,1,10000,0.78,ICP40B,0.01,15,8,ICP40B,1,10000,0.02,ICP40B,0.01,15,15,ICP40B,2,10000,1.78,ICP40B,0.01,5,<5,ICP40B,5,10000,1.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,314,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,6.8,ICP40B,0.5,10000,18,ICP40B,1,10000,30.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01641,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.26,1.26,1.26,,,,,,,,,,,<2,ICP40B,2,10,3.13,ICP40B,0.01,15,4,ICP40B,3,10000,314,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.80,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,9,ICP40B,1,10000,7.7,ICP40B,0.5,10000,0.74,ICP40B,0.01,15,1.73,ICP40B,0.01,15,17.5,ICP40B,0.5,10000,22,ICP40B,1,10000,0.26,ICP40B,0.01,15,771,ICP40B,2,10000,<1,ICP40B,1,10000,0.68,ICP40B,0.01,15,5,ICP40B,1,10000,0.02,ICP40B,0.01,15,15,ICP40B,2,10000,0.26,ICP40B,0.01,5,<5,ICP40B,5,10000,2.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,147,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,16,ICP40B,2,10000,<10,ICP40B,10,10000,10.0,ICP40B,0.5,10000,13,ICP40B,1,10000,48.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*DUP-PAL01641,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,3.33,ICP40B,0.01,15,<3,ICP40B,3,10000,347,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.20,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,9,ICP40B,1,10000,9.9,ICP40B,0.5,10000,0.80,ICP40B,0.01,15,1.87,ICP40B,0.01,15,16.8,ICP40B,0.5,10000,25,ICP40B,1,10000,0.29,ICP40B,0.01,15,882,ICP40B,2,10000,<1,ICP40B,1,10000,0.76,ICP40B,0.01,15,6,ICP40B,1,10000,0.02,ICP40B,0.01,15,13,ICP40B,2,10000,0.29,ICP40B,0.01,5,<5,ICP40B,5,10000,2.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,158,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,11.6,ICP40B,0.5,10000,16,ICP40B,1,10000,54.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01642,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.86,1.86,1.86,,,,,,,,,,,<2,ICP40B,2,10,3.46,ICP40B,0.01,15,<3,ICP40B,3,10000,443,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.63,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,11,ICP40B,1,10000,5.1,ICP40B,0.5,10000,0.94,ICP40B,0.01,15,1.93,ICP40B,0.01,15,11.2,ICP40B,0.5,10000,26,ICP40B,1,10000,0.27,ICP40B,0.01,15,1109,ICP40B,2,10000,<1,ICP40B,1,10000,0.75,ICP40B,0.01,15,8,ICP40B,1,10000,0.03,ICP40B,0.01,15,17,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,140,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,10.6,ICP40B,0.5,10000,14,ICP40B,1,10000,34.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01643,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.82,1.82,1.82,,,,,,,,,,,<2,ICP40B,2,10,3.04,ICP40B,0.01,15,<3,ICP40B,3,10000,710,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.81,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,13,ICP40B,1,10000,7.2,ICP40B,0.5,10000,1.19,ICP40B,0.01,15,1.55,ICP40B,0.01,15,9.5,ICP40B,0.5,10000,31,ICP40B,1,10000,0.22,ICP40B,0.01,15,1204,ICP40B,2,10000,<1,ICP40B,1,10000,0.66,ICP40B,0.01,15,10,ICP40B,1,10000,0.03,ICP40B,0.01,15,18,ICP40B,2,10000,0.04,ICP40B,0.01,5,5,ICP40B,5,10000,1.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,205,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,16,ICP40B,2,10000,<10,ICP40B,10,10000,10.5,ICP40B,0.5,10000,18,ICP40B,1,10000,30.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01644,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.46,1.46,1.46,,,,,,,,,,,<2,ICP40B,2,10,3.76,ICP40B,0.01,15,<3,ICP40B,3,10000,482,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.73,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,6,ICP40B,1,10000,7.7,ICP40B,0.5,10000,0.83,ICP40B,0.01,15,2.02,ICP40B,0.01,15,8.0,ICP40B,0.5,10000,23,ICP40B,1,10000,0.25,ICP40B,0.01,15,951,ICP40B,2,10000,<1,ICP40B,1,10000,0.77,ICP40B,0.01,15,8,ICP40B,1,10000,0.03,ICP40B,0.01,15,29,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,1.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,167,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,8.3,ICP40B,0.5,10000,13,ICP40B,1,10000,26.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01645,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.62,1.62,1.62,,,,,,,,,,,<2,ICP40B,2,10,1.85,ICP40B,0.01,15,<3,ICP40B,3,10000,319,ICP40B,1,10000,0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,24,ICP40B,1,10000,7.0,ICP40B,0.5,10000,1.25,ICP40B,0.01,15,0.77,ICP40B,0.01,15,12.2,ICP40B,0.5,10000,26,ICP40B,1,10000,0.32,ICP40B,0.01,15,2782,ICP40B,2,10000,1,ICP40B,1,10000,0.42,ICP40B,0.01,15,10,ICP40B,1,10000,0.03,ICP40B,0.01,15,14,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,2.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,396,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,22,ICP40B,2,10000,<10,ICP40B,10,10000,13.4,ICP40B,0.5,10000,12,ICP40B,1,10000,26.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01646,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.66,1.66,1.66,,,,,,,,,,,<2,ICP40B,2,10,2.04,ICP40B,0.01,15,4,ICP40B,3,10000,404,ICP40B,1,10000,0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,10.9,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,23,ICP40B,1,10000,5.5,ICP40B,0.5,10000,1.56,ICP40B,0.01,15,0.64,ICP40B,0.01,15,10.2,ICP40B,0.5,10000,25,ICP40B,1,10000,0.50,ICP40B,0.01,15,2020,ICP40B,2,10000,1,ICP40B,1,10000,0.53,ICP40B,0.01,15,12,ICP40B,1,10000,0.04,ICP40B,0.01,15,13,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,2.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,219,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,10.2,ICP40B,0.5,10000,16,ICP40B,1,10000,31.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01647,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.79,1.79,1.79,,,,,,,,,,,<2,ICP40B,2,10,1.99,ICP40B,0.01,15,4,ICP40B,3,10000,234,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,11.6,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,20,ICP40B,1,10000,6.9,ICP40B,0.5,10000,1.32,ICP40B,0.01,15,0.61,ICP40B,0.01,15,9.4,ICP40B,0.5,10000,24,ICP40B,1,10000,0.50,ICP40B,0.01,15,2424,ICP40B,2,10000,<1,ICP40B,1,10000,0.55,ICP40B,0.01,15,10,ICP40B,1,10000,0.03,ICP40B,0.01,15,3258,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,2.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,272,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,11.1,ICP40B,0.5,10000,13,ICP40B,1,10000,28.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01648,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.45,1.45,1.45,,,,,,,,,,,<2,ICP40B,2,10,2.36,ICP40B,0.01,15,5,ICP40B,3,10000,709,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,8.31,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,20,ICP40B,1,10000,4.3,ICP40B,0.5,10000,1.27,ICP40B,0.01,15,0.93,ICP40B,0.01,15,11.5,ICP40B,0.5,10000,24,ICP40B,1,10000,0.62,ICP40B,0.01,15,2381,ICP40B,2,10000,1,ICP40B,1,10000,0.59,ICP40B,0.01,15,12,ICP40B,1,10000,0.03,ICP40B,0.01,15,17,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,2.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,295,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,20,ICP40B,2,10000,<10,ICP40B,10,10000,13.4,ICP40B,0.5,10000,18,ICP40B,1,10000,34.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01649,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.56,1.56,1.56,,,,,,,,,,,<2,ICP40B,2,10,4.21,ICP40B,0.01,15,27,ICP40B,3,10000,1177,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.45,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,15,ICP40B,1,10000,7.6,ICP40B,0.5,10000,1.28,ICP40B,0.01,15,2.12,ICP40B,0.01,15,25.1,ICP40B,0.5,10000,33,ICP40B,1,10000,0.28,ICP40B,0.01,15,1363,ICP40B,2,10000,1,ICP40B,1,10000,1.01,ICP40B,0.01,15,12,ICP40B,1,10000,0.03,ICP40B,0.01,15,15,ICP40B,2,10000,0.05,ICP40B,0.01,5,<5,ICP40B,5,10000,2.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,302,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,16.4,ICP40B,0.5,10000,17,ICP40B,1,10000,44.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01650,Core,Drill Core,Drillhole,TR2502687     131             376,08-Nov-25,14-Nov-25,TR2502687,TR2502687     131             376,,1.83,1.83,1.83,,,,,,,,,,,<2,ICP40B,2,10,3.39,ICP40B,0.01,15,10,ICP40B,3,10000,466,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,8.32,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,11,ICP40B,1,10000,13.9,ICP40B,0.5,10000,0.84,ICP40B,0.01,15,1.93,ICP40B,0.01,15,15.3,ICP40B,0.5,10000,31,ICP40B,1,10000,0.21,ICP40B,0.01,15,1456,ICP40B,2,10000,1,ICP40B,1,10000,0.79,ICP40B,0.01,15,7,ICP40B,1,10000,0.02,ICP40B,0.01,15,17,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,2.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,254,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,16.8,ICP40B,0.5,10000,14,ICP40B,1,10000,38.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
