PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Zn_pct[AAS42S|LDL:0.001|UDL:5]
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01419,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,2.11,2.11,2.11,,,,,,,,,,,<2,ICP40B,2,10,3.78,ICP40B,0.01,15,3,ICP40B,3,10000,506,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.39,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,17,ICP40B,1,10000,3.8,ICP40B,0.5,10000,1.13,ICP40B,0.01,15,2.24,ICP40B,0.01,15,9.1,ICP40B,0.5,10000,25,ICP40B,1,10000,0.36,ICP40B,0.01,15,477,ICP40B,2,10000,<1,ICP40B,1,10000,1.13,ICP40B,0.01,15,10,ICP40B,1,10000,0.05,ICP40B,0.01,15,21,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,2.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,114,ICP40B,0.5,5000,0.08,ICP40B,0.01,15,15,ICP40B,2,10000,<10,ICP40B,10,10000,9.4,ICP40B,0.5,10000,16,ICP40B,1,10000,37.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01419,2.11,2.11,-,-,-,-,-,-,-,-,-,-,<2,3.78,3,506,0.9,<5,2.39,<1,3,17,3.8,1.13,2.24,9.1,25,0.36,477,<1,1.13,10,0.05,21,0.02,<5,2.2,<10,114,0.08,15,<10,9.4,16,37.3,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01420,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,1.91,1.91,1.91,,,,,,,,,,,<2,ICP40B,2,10,3.96,ICP40B,0.01,15,3,ICP40B,3,10000,560,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.85,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,14,ICP40B,1,10000,3.5,ICP40B,0.5,10000,0.82,ICP40B,0.01,15,2.49,ICP40B,0.01,15,9.2,ICP40B,0.5,10000,24,ICP40B,1,10000,0.30,ICP40B,0.01,15,356,ICP40B,2,10000,<1,ICP40B,1,10000,1.27,ICP40B,0.01,15,10,ICP40B,1,10000,0.05,ICP40B,0.01,15,15,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,2.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,122,ICP40B,0.5,5000,0.08,ICP40B,0.01,15,16,ICP40B,2,10000,<10,ICP40B,10,10000,8.5,ICP40B,0.5,10000,16,ICP40B,1,10000,34.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01420,1.91,1.91,-,-,-,-,-,-,-,-,-,-,<2,3.96,3,560,0.9,<5,1.85,<1,3,14,3.5,0.82,2.49,9.2,24,0.30,356,<1,1.27,10,0.05,15,0.03,<5,2.6,<10,122,0.08,16,<10,8.5,16,34.7,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01421,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,1.81,1.81,1.81,,,,,,,,,,,<2,ICP40B,2,10,3.57,ICP40B,0.01,15,<3,ICP40B,3,10000,665,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.06,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,18,ICP40B,1,10000,3.9,ICP40B,0.5,10000,0.86,ICP40B,0.01,15,2.48,ICP40B,0.01,15,8.8,ICP40B,0.5,10000,26,ICP40B,1,10000,0.19,ICP40B,0.01,15,201,ICP40B,2,10000,<1,ICP40B,1,10000,1.36,ICP40B,0.01,15,9,ICP40B,1,10000,0.05,ICP40B,0.01,15,35,ICP40B,2,10000,0.13,ICP40B,0.01,5,<5,ICP40B,5,10000,2.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,173,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,16,ICP40B,2,10000,<10,ICP40B,10,10000,7.2,ICP40B,0.5,10000,11,ICP40B,1,10000,37.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01421,1.81,1.81,-,-,-,-,-,-,-,-,-,-,<2,3.57,<3,665,0.9,<5,1.06,<1,3,18,3.9,0.86,2.48,8.8,26,0.19,201,<1,1.36,9,0.05,35,0.13,<5,2.2,<10,173,0.09,16,<10,7.2,11,37.3,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01422,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,2.13,2.13,2.13,,,,,,,,,,,<2,ICP40B,2,10,3.60,ICP40B,0.01,15,<3,ICP40B,3,10000,594,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.81,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,14,ICP40B,1,10000,4.7,ICP40B,0.5,10000,0.81,ICP40B,0.01,15,2.42,ICP40B,0.01,15,9.0,ICP40B,0.5,10000,25,ICP40B,1,10000,0.24,ICP40B,0.01,15,295,ICP40B,2,10000,<1,ICP40B,1,10000,1.30,ICP40B,0.01,15,11,ICP40B,1,10000,0.05,ICP40B,0.01,15,40,ICP40B,2,10000,0.12,ICP40B,0.01,5,<5,ICP40B,5,10000,2.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,163,ICP40B,0.5,5000,0.08,ICP40B,0.01,15,18,ICP40B,2,10000,<10,ICP40B,10,10000,7.6,ICP40B,0.5,10000,13,ICP40B,1,10000,35.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01422,2.13,2.13,-,-,-,-,-,-,-,-,-,-,<2,3.60,<3,594,0.9,<5,1.81,<1,3,14,4.7,0.81,2.42,9.0,25,0.24,295,<1,1.30,11,0.05,40,0.12,<5,2.3,<10,163,0.08,18,<10,7.6,13,35.9,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01423,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,1.76,1.76,1.76,,,,,,,,,,,<2,ICP40B,2,10,3.87,ICP40B,0.01,15,<3,ICP40B,3,10000,476,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.95,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,15,ICP40B,1,10000,4.5,ICP40B,0.5,10000,1.07,ICP40B,0.01,15,2.29,ICP40B,0.01,15,9.5,ICP40B,0.5,10000,24,ICP40B,1,10000,0.37,ICP40B,0.01,15,401,ICP40B,2,10000,1,ICP40B,1,10000,1.22,ICP40B,0.01,15,11,ICP40B,1,10000,0.04,ICP40B,0.01,15,14,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,2.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,110,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,8.6,ICP40B,0.5,10000,14,ICP40B,1,10000,37.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01423,1.76,1.76,-,-,-,-,-,-,-,-,-,-,<2,3.87,<3,476,0.9,<5,1.95,<1,3,15,4.5,1.07,2.29,9.5,24,0.37,401,1,1.22,11,0.04,14,0.04,<5,2.5,<10,110,0.09,17,<10,8.6,14,37.9,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01424,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,2.42,2.42,2.42,,,,,,,,,,,<2,ICP40B,2,10,1.13,ICP40B,0.01,15,<3,ICP40B,3,10000,67,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,9,ICP40B,1,10000,11.1,ICP40B,0.5,10000,0.54,ICP40B,0.01,15,0.45,ICP40B,0.01,15,4.7,ICP40B,0.5,10000,14,ICP40B,1,10000,0.69,ICP40B,0.01,15,71,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,5,ICP40B,1,10000,0.01,ICP40B,0.01,15,9,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,2266,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,2.6,ICP40B,0.5,10000,7,ICP40B,1,10000,9.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01424,2.42,2.42,-,-,-,-,-,-,-,-,-,-,<2,1.13,<3,67,<0.5,<5,>15,<1,2,9,11.1,0.54,0.45,4.7,14,0.69,71,<1,0.04,5,0.01,9,>5,<5,1.7,<10,2266,0.04,12,<10,2.6,7,9.4,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01425,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,2.77,2.77,2.77,,,,,,,,,,,<2,ICP40B,2,10,0.86,ICP40B,0.01,15,4,ICP40B,3,10000,75,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,7,ICP40B,1,10000,4.1,ICP40B,0.5,10000,0.42,ICP40B,0.01,15,0.33,ICP40B,0.01,15,4.0,ICP40B,0.5,10000,11,ICP40B,1,10000,0.60,ICP40B,0.01,15,59,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,5,ICP40B,1,10000,0.01,ICP40B,0.01,15,21,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,3124,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,2.2,ICP40B,0.5,10000,6,ICP40B,1,10000,7.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01425,2.77,2.77,-,-,-,-,-,-,-,-,-,-,<2,0.86,4,75,<0.5,<5,>15,<1,2,7,4.1,0.42,0.33,4.0,11,0.60,59,<1,0.04,5,0.01,21,>5,<5,1.4,<10,3124,0.03,9,<10,2.2,6,7.9,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01426,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,2.06,2.06,2.06,,,,,,,,,,,<2,ICP40B,2,10,1.16,ICP40B,0.01,15,<3,ICP40B,3,10000,83,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,7,ICP40B,1,10000,6.4,ICP40B,0.5,10000,0.50,ICP40B,0.01,15,0.43,ICP40B,0.01,15,5.9,ICP40B,0.5,10000,14,ICP40B,1,10000,0.52,ICP40B,0.01,15,57,ICP40B,2,10000,<1,ICP40B,1,10000,0.05,ICP40B,0.01,15,5,ICP40B,1,10000,0.01,ICP40B,0.01,15,37,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,2650,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,3.0,ICP40B,0.5,10000,7,ICP40B,1,10000,11.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01426,2.06,2.06,-,-,-,-,-,-,-,-,-,-,<2,1.16,<3,83,<0.5,<5,>15,<1,2,7,6.4,0.50,0.43,5.9,14,0.52,57,<1,0.05,5,0.01,37,>5,<5,1.8,<10,2650,0.04,12,<10,3.0,7,11.4,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01427,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,2.31,2.31,2.31,,,,,,,,,,,<2,ICP40B,2,10,0.78,ICP40B,0.01,15,<3,ICP40B,3,10000,61,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,4,ICP40B,1,10000,3.4,ICP40B,0.5,10000,0.32,ICP40B,0.01,15,0.26,ICP40B,0.01,15,3.3,ICP40B,0.5,10000,10,ICP40B,1,10000,0.34,ICP40B,0.01,15,41,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,3,ICP40B,1,10000,<0.01,ICP40B,0.01,15,8,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,1.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,2062,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,<10,ICP40B,10,10000,1.6,ICP40B,0.5,10000,4,ICP40B,1,10000,7.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01427,2.31,2.31,-,-,-,-,-,-,-,-,-,-,<2,0.78,<3,61,<0.5,<5,>15,<1,<1,4,3.4,0.32,0.26,3.3,10,0.34,41,<1,0.04,3,<0.01,8,>5,<5,1.1,<10,2062,0.03,8,<10,1.6,4,7.2,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01428,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,1.74,1.74,1.74,,,,,,,,,,,<2,ICP40B,2,10,1.63,ICP40B,0.01,15,3,ICP40B,3,10000,112,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,10,ICP40B,1,10000,2.5,ICP40B,0.5,10000,0.70,ICP40B,0.01,15,0.61,ICP40B,0.01,15,8.3,ICP40B,0.5,10000,23,ICP40B,1,10000,0.67,ICP40B,0.01,15,79,ICP40B,2,10000,1,ICP40B,1,10000,0.09,ICP40B,0.01,15,8,ICP40B,1,10000,0.02,ICP40B,0.01,15,44,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,2.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,3231,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,4.6,ICP40B,0.5,10000,8,ICP40B,1,10000,16.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01428,1.74,1.74,-,-,-,-,-,-,-,-,-,-,<2,1.63,3,112,<0.5,<5,>15,<1,2,10,2.5,0.70,0.61,8.3,23,0.67,79,1,0.09,8,0.02,44,>5,<5,2.6,<10,3231,0.06,17,<10,4.6,8,16.7,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01429,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,0.99,0.99,0.99,,,,,,,,,,,<2,ICP40B,2,10,1.58,ICP40B,0.01,15,<3,ICP40B,3,10000,62,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,10,ICP40B,1,10000,3.9,ICP40B,0.5,10000,0.63,ICP40B,0.01,15,0.61,ICP40B,0.01,15,6.7,ICP40B,0.5,10000,18,ICP40B,1,10000,0.72,ICP40B,0.01,15,74,ICP40B,2,10000,<1,ICP40B,1,10000,0.08,ICP40B,0.01,15,14,ICP40B,1,10000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,2.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,1143,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,3.6,ICP40B,0.5,10000,8,ICP40B,1,10000,14.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01429,0.99,0.99,-,-,-,-,-,-,-,-,-,-,<2,1.58,<3,62,<0.5,<5,>15,<1,3,10,3.9,0.63,0.61,6.7,18,0.72,74,<1,0.08,14,0.02,6,>5,<5,2.4,<10,1143,0.06,17,<10,3.6,8,14.2,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01430,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,3.22,3.22,3.22,,,,,,,,,,,<2,ICP40B,2,10,0.24,ICP40B,0.01,15,<3,ICP40B,3,10000,9,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,3,ICP40B,1,10000,1.2,ICP40B,0.5,10000,0.09,ICP40B,0.01,15,0.07,ICP40B,0.01,15,1.9,ICP40B,0.5,10000,16,ICP40B,1,10000,0.54,ICP40B,0.01,15,24,ICP40B,2,10000,7,ICP40B,1,10000,0.06,ICP40B,0.01,15,2,ICP40B,1,10000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1890,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,0.7,ICP40B,0.5,10000,2,ICP40B,1,10000,2.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01430,3.22,3.22,-,-,-,-,-,-,-,-,-,-,<2,0.24,<3,9,<0.5,<5,>15,<1,<1,3,1.2,0.09,0.07,1.9,16,0.54,24,7,0.06,2,<0.01,4,>5,<5,<0.5,<10,1890,<0.01,7,<10,0.7,2,2.8,-,-,-
Tannenberg,TR2502685,08-Nov-25,14-Nov-25,,PAL01431,Core,Drill Core,Drillhole,TR2502685     136             384,08-Nov-25,14-Nov-25,TR2502685,TR2502685     136             384,,2.61,2.61,2.61,500.0,75.80,24.20,379.0,121.0,20.0,87.00,13.00,17.4,2.6,<2,ICP40B,2,10,0.14,ICP40B,0.01,15,<3,ICP40B,3,10000,5,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,3,ICP40B,1,10000,1.7,ICP40B,0.5,10000,0.06,ICP40B,0.01,15,0.13,ICP40B,0.01,15,1.5,ICP40B,0.5,10000,141,ICP40B,1,10000,1.28,ICP40B,0.01,15,26,ICP40B,2,10000,9,ICP40B,1,10000,0.05,ICP40B,0.01,15,2,ICP40B,1,10000,<0.01,ICP40B,0.01,15,24,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1575,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,0.6,ICP40B,0.5,10000,17,ICP40B,1,10000,1.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL01431,2.61,2.61,500.0,75.80,24.20,379.0,121.0,20.0,87.00,13.00,17.4,2.6,<2,0.14,<3,5,<0.5,<5,>15,<1,<1,3,1.7,0.06,0.13,1.5,141,1.28,26,9,0.05,2,<0.01,24,>5,<5,<0.5,<10,1575,<0.01,11,<10,0.6,17,1.9,-,-,-
