PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500]
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01277,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.83,1.83,1.83,,,,,,,,,,,<2,ICP40B,2,10,4.54,ICP40B,0.01,15,20,ICP40B,3,10000,493,ICP40B,1,10000,1.4,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.82,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,33,ICP40B,1,10000,2.1,ICP40B,0.5,10000,2.68,ICP40B,0.01,15,2.06,ICP40B,0.01,15,24.0,ICP40B,0.5,10000,31,ICP40B,1,10000,0.44,ICP40B,0.01,15,180,ICP40B,2,10000,2,ICP40B,1,10000,0.10,ICP40B,0.01,15,16,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,2,10000,0.04,ICP40B,0.01,5,8,ICP40B,5,10000,6.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,131,ICP40B,0.5,5000,0.21,ICP40B,0.01,15,72,ICP40B,2,10000,<10,ICP40B,10,10000,9.5,ICP40B,0.5,10000,11,ICP40B,1,10000,63.8,ICP40B,0.5,10000,,AAS42S,5,500,PAL01277,1.83,1.83,-,-,-,-,-,-,-,-,-,-,<2,4.54,20,493,1.4,<5,0.82,<1,2,33,2.1,2.68,2.06,24.0,31,0.44,180,2,0.10,16,0.03,4,0.04,8,6.7,<10,131,0.21,72,<10,9.5,11,63.8,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01278,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,2.05,2.05,2.05,,,,,,,,,,,<2,ICP40B,2,10,5.61,ICP40B,0.01,15,22,ICP40B,3,10000,362,ICP40B,1,10000,1.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.35,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,53,ICP40B,1,10000,1.9,ICP40B,0.5,10000,3.10,ICP40B,0.01,15,2.40,ICP40B,0.01,15,14.7,ICP40B,0.5,10000,37,ICP40B,1,10000,0.29,ICP40B,0.01,15,117,ICP40B,2,10000,2,ICP40B,1,10000,0.10,ICP40B,0.01,15,19,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,7.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,73.2,ICP40B,0.5,5000,0.24,ICP40B,0.01,15,82,ICP40B,2,10000,<10,ICP40B,10,10000,8.4,ICP40B,0.5,10000,13,ICP40B,1,10000,68.7,ICP40B,0.5,10000,,AAS42S,5,500,PAL01278,2.05,2.05,-,-,-,-,-,-,-,-,-,-,<2,5.61,22,362,1.6,<5,0.35,<1,2,53,1.9,3.10,2.40,14.7,37,0.29,117,2,0.10,19,0.03,4,0.03,<5,7.8,<10,73.2,0.24,82,<10,8.4,13,68.7,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01279,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.81,1.81,1.81,,,,,,,,,,,<2,ICP40B,2,10,4.46,ICP40B,0.01,15,19,ICP40B,3,10000,543,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.57,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,40,ICP40B,1,10000,1.3,ICP40B,0.5,10000,2.56,ICP40B,0.01,15,2.02,ICP40B,0.01,15,17.9,ICP40B,0.5,10000,30,ICP40B,1,10000,0.24,ICP40B,0.01,15,126,ICP40B,2,10000,2,ICP40B,1,10000,0.08,ICP40B,0.01,15,16,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,7.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,96.2,ICP40B,0.5,5000,0.24,ICP40B,0.01,15,72,ICP40B,2,10000,<10,ICP40B,10,10000,8.6,ICP40B,0.5,10000,11,ICP40B,1,10000,65.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL01279,1.81,1.81,-,-,-,-,-,-,-,-,-,-,<2,4.46,19,543,1.2,<5,0.57,<1,2,40,1.3,2.56,2.02,17.9,30,0.24,126,2,0.08,16,0.04,4,0.03,<5,7.0,<10,96.2,0.24,72,<10,8.6,11,65.5,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01280,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.14,1.14,1.14,,,,,,,,,,,<2,ICP40B,2,10,4.87,ICP40B,0.01,15,19,ICP40B,3,10000,497,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.49,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,42,ICP40B,1,10000,2.4,ICP40B,0.5,10000,2.76,ICP40B,0.01,15,2.09,ICP40B,0.01,15,17.8,ICP40B,0.5,10000,38,ICP40B,1,10000,0.25,ICP40B,0.01,15,111,ICP40B,2,10000,1,ICP40B,1,10000,0.07,ICP40B,0.01,15,15,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,2,10000,0.02,ICP40B,0.01,5,6,ICP40B,5,10000,7.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,92.4,ICP40B,0.5,5000,0.23,ICP40B,0.01,15,74,ICP40B,2,10000,<10,ICP40B,10,10000,8.7,ICP40B,0.5,10000,10,ICP40B,1,10000,63.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL01280,1.14,1.14,-,-,-,-,-,-,-,-,-,-,<2,4.87,19,497,1.2,<5,0.49,<1,2,42,2.4,2.76,2.09,17.8,38,0.25,111,1,0.07,15,0.04,4,0.02,6,7.4,<10,92.4,0.23,74,<10,8.7,10,63.5,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01281,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.24,1.24,1.24,,,,,,,,,,,<2,ICP40B,2,10,4.62,ICP40B,0.01,15,24,ICP40B,3,10000,319,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.40,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,38,ICP40B,1,10000,2.6,ICP40B,0.5,10000,2.85,ICP40B,0.01,15,2.07,ICP40B,0.01,15,23.4,ICP40B,0.5,10000,35,ICP40B,1,10000,0.27,ICP40B,0.01,15,164,ICP40B,2,10000,1,ICP40B,1,10000,0.08,ICP40B,0.01,15,17,ICP40B,1,10000,0.04,ICP40B,0.01,15,2,ICP40B,2,10000,0.02,ICP40B,0.01,5,5,ICP40B,5,10000,7.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,97.5,ICP40B,0.5,5000,0.23,ICP40B,0.01,15,79,ICP40B,2,10000,<10,ICP40B,10,10000,9.3,ICP40B,0.5,10000,10,ICP40B,1,10000,65.8,ICP40B,0.5,10000,,AAS42S,5,500,PAL01281,1.24,1.24,-,-,-,-,-,-,-,-,-,-,<2,4.62,24,319,1.3,<5,0.40,<1,2,38,2.6,2.85,2.07,23.4,35,0.27,164,1,0.08,17,0.04,2,0.02,5,7.1,<10,97.5,0.23,79,<10,9.3,10,65.8,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01282,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.35,1.35,1.35,,,,,,,,,,,<2,ICP40B,2,10,4.15,ICP40B,0.01,15,14,ICP40B,3,10000,880,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.66,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,20,ICP40B,1,10000,17.4,ICP40B,0.5,10000,1.96,ICP40B,0.01,15,1.78,ICP40B,0.01,15,16.2,ICP40B,0.5,10000,36,ICP40B,1,10000,0.19,ICP40B,0.01,15,114,ICP40B,2,10000,1,ICP40B,1,10000,0.08,ICP40B,0.01,15,17,ICP40B,1,10000,0.03,ICP40B,0.01,15,3,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,4.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,143,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,40,ICP40B,2,10000,<10,ICP40B,10,10000,6.9,ICP40B,0.5,10000,9,ICP40B,1,10000,44.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL01282,1.35,1.35,-,-,-,-,-,-,-,-,-,-,<2,4.15,14,880,1.0,<5,0.66,<1,2,20,17.4,1.96,1.78,16.2,36,0.19,114,1,0.08,17,0.03,3,0.04,<5,4.6,<10,143,0.14,40,<10,6.9,9,44.5,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,PAL01283,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,1.33,1.33,1.33,,,,,,,,,,,<2,ICP40B,2,10,3.77,ICP40B,0.01,15,13,ICP40B,3,10000,1029,ICP40B,1,10000,1.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.75,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,26,ICP40B,1,10000,1.5,ICP40B,0.5,10000,3.19,ICP40B,0.01,15,1.53,ICP40B,0.01,15,14.7,ICP40B,0.5,10000,40,ICP40B,1,10000,0.38,ICP40B,0.01,15,497,ICP40B,2,10000,<1,ICP40B,1,10000,0.10,ICP40B,0.01,15,28,ICP40B,1,10000,0.03,ICP40B,0.01,15,5,ICP40B,2,10000,0.05,ICP40B,0.01,5,8,ICP40B,5,10000,6.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,153,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,43,ICP40B,2,10000,<10,ICP40B,10,10000,10.0,ICP40B,0.5,10000,22,ICP40B,1,10000,45.5,ICP40B,0.5,10000,,AAS42S,5,500,PAL01283,1.33,1.33,-,-,-,-,-,-,-,-,-,-,<2,3.77,13,1029,1.5,<5,0.75,<1,5,26,1.5,3.19,1.53,14.7,40,0.38,497,<1,0.10,28,0.03,5,0.05,8,6.3,<10,153,0.14,43,<10,10.0,22,45.5,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,<5,AAS42S,5,500,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,<5
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,-,,,,,,,,,,,,,<2,ICP40B,2,10,<0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,<2,<0.01,<3,<1,<0.5,<5,0.01,<1,<1,<1,<0.5,0.01,<0.01,<0.5,<1,<0.01,<2,<1,<0.01,<1,<0.01,<2,<0.01,<5,<0.5,<10,<0.5,<0.01,<2,<10,<0.5,<1,<0.5,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,*STD-OREAS-925,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,-,,,,,,,,,,,,,3,ICP40B,2,10,7.14,ICP40B,0.01,15,14,ICP40B,3,10000,449,ICP40B,1,10000,2.0,ICP40B,0.5,2500,26,ICP40B,5,10000,0.46,ICP40B,0.01,15,<1,ICP40B,1,10000,22,ICP40B,1,10000,73,ICP40B,1,10000,6491,ICP40B,0.5,10000,6.62,ICP40B,0.01,15,2.35,ICP40B,0.01,15,39.2,ICP40B,0.5,10000,33,ICP40B,1,10000,1.75,ICP40B,0.01,15,959,ICP40B,2,10000,2,ICP40B,1,10000,0.30,ICP40B,0.01,15,36,ICP40B,1,10000,0.06,ICP40B,0.01,15,114,ICP40B,2,10000,0.98,ICP40B,0.01,5,<5,ICP40B,5,10000,11.8,ICP40B,0.5,10000,13,ICP40B,10,10000,36.7,ICP40B,0.5,5000,0.37,ICP40B,0.01,15,94,ICP40B,2,10000,<10,ICP40B,10,10000,24.3,ICP40B,0.5,10000,426,ICP40B,1,10000,113,ICP40B,0.5,10000,,AAS42S,5,500,*STD-OREAS-925,-,-,-,-,-,-,-,-,-,-,-,-,3,7.14,14,449,2.0,26,0.46,<1,22,73,6491,6.62,2.35,39.2,33,1.75,959,2,0.30,36,0.06,114,0.98,<5,11.8,13,36.7,0.37,94,<10,24.3,426,113,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,*REP-PAL01216,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,-,,,,,,,,,,,,,<2,ICP40B,2,10,4.23,ICP40B,0.01,15,24,ICP40B,3,10000,124,ICP40B,1,10000,1.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,34,ICP40B,1,10000,60.2,ICP40B,0.5,10000,1.91,ICP40B,0.01,15,1.94,ICP40B,0.01,15,17.1,ICP40B,0.5,10000,83,ICP40B,1,10000,1.61,ICP40B,0.01,15,1668,ICP40B,2,10000,1,ICP40B,1,10000,0.30,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,30,ICP40B,2,10000,0.36,ICP40B,0.01,5,<5,ICP40B,5,10000,6.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,389,ICP40B,0.5,5000,0.16,ICP40B,0.01,15,47,ICP40B,2,10000,<10,ICP40B,10,10000,11.7,ICP40B,0.5,10000,36,ICP40B,1,10000,37.7,ICP40B,0.5,10000,,AAS42S,5,500,*REP-PAL01216,-,-,-,-,-,-,-,-,-,-,-,-,<2,4.23,24,124,1.7,<5,>15,<1,7,34,60.2,1.91,1.94,17.1,83,1.61,1668,1,0.30,19,0.04,30,0.36,<5,6.2,<10,389,0.16,47,<10,11.7,36,37.7,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,-,,,,,,,,,,,,,<2,ICP40B,2,10,<0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,<2,<0.01,<3,<1,<0.5,<5,<0.01,<1,<1,<1,<0.5,<0.01,0.01,<0.5,<1,<0.01,<2,<1,<0.01,<1,<0.01,<2,0.01,<5,<0.5,<10,<0.5,<0.01,<2,<10,<0.5,<1,<0.5,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,*STD-OREAS-211,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,-,,,,,,,,,,,,,<2,ICP40B,2,10,6.98,ICP40B,0.01,15,40,ICP40B,3,10000,189,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.42,ICP40B,0.01,15,<1,ICP40B,1,10000,46,ICP40B,1,10000,100,ICP40B,1,10000,163,ICP40B,0.5,10000,8.17,ICP40B,0.01,15,0.39,ICP40B,0.01,15,5.4,ICP40B,0.5,10000,10,ICP40B,1,10000,3.84,ICP40B,0.01,15,1314,ICP40B,2,10000,1,ICP40B,1,10000,2.00,ICP40B,0.01,15,80,ICP40B,1,10000,0.04,ICP40B,0.01,15,19,ICP40B,2,10000,0.30,ICP40B,0.01,5,<5,ICP40B,5,10000,40.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,125,ICP40B,0.5,5000,0.62,ICP40B,0.01,15,298,ICP40B,2,10000,19,ICP40B,10,10000,21.3,ICP40B,0.5,10000,126,ICP40B,1,10000,49.5,ICP40B,0.5,10000,,AAS42S,5,500,*STD-OREAS-211,-,-,-,-,-,-,-,-,-,-,-,-,<2,6.98,40,189,<0.5,<5,6.42,<1,46,100,163,8.17,0.39,5.4,10,3.84,1314,1,2.00,80,0.04,19,0.30,<5,40.9,<10,125,0.62,298,19,21.3,126,49.5,-
Tannenberg,TR2503152,24-Dec-25,06-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2503152     105             368,24-Dec-25,06-Feb-26,TR2503152,TR2503152     105             368,,-,,,,,,,,,,,,,<2,ICP40B,2,10,0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,<2,0.01,<3,<1,<0.5,<5,<0.01,<1,<1,<1,<0.5,<0.01,<0.01,<0.5,<1,<0.01,<2,<1,0.01,<1,<0.01,<2,0.01,<5,<0.5,<10,<0.5,<0.01,<2,<10,<0.5,<1,<0.5,-
