PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500]
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,<5,AAS42S,5,500,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,<5
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*BLK-BLANK,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,<2,ICP40B,2,10,<0.01,ICP40B,0.01,15,<3,ICP40B,3,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,<0.01,ICP40B,0.01,15,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<0.01,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,<1,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,*BLK-BLANK,-,-,-,-,-,-,-,-,-,-,-,-,<2,<0.01,<3,<1,<0.5,<5,<0.01,<1,<1,<1,<0.5,<0.01,<0.01,<0.5,<1,<0.01,<2,<1,<0.01,<1,<0.01,<2,<0.01,<5,<0.5,<10,<0.5,<0.01,<2,<10,<0.5,<1,<0.5,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*STD-OREAS-211,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,<2,ICP40B,2,10,6.95,ICP40B,0.01,15,41,ICP40B,3,10000,187,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.75,ICP40B,0.01,15,<1,ICP40B,1,10000,44,ICP40B,1,10000,91,ICP40B,1,10000,168,ICP40B,0.5,10000,8.23,ICP40B,0.01,15,0.42,ICP40B,0.01,15,5.2,ICP40B,0.5,10000,10,ICP40B,1,10000,3.69,ICP40B,0.01,15,1424,ICP40B,2,10000,1,ICP40B,1,10000,2.10,ICP40B,0.01,15,75,ICP40B,1,10000,0.04,ICP40B,0.01,15,17,ICP40B,2,10000,0.32,ICP40B,0.01,5,<5,ICP40B,5,10000,42.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,132,ICP40B,0.5,5000,0.67,ICP40B,0.01,15,300,ICP40B,2,10000,19,ICP40B,10,10000,21.7,ICP40B,0.5,10000,121,ICP40B,1,10000,53.6,ICP40B,0.5,10000,,AAS42S,5,500,*STD-OREAS-211,-,-,-,-,-,-,-,-,-,-,-,-,<2,6.95,41,187,<0.5,<5,6.75,<1,44,91,168,8.23,0.42,5.2,10,3.69,1424,1,2.10,75,0.04,17,0.32,<5,42.8,<10,132,0.67,300,19,21.7,121,53.6,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*STD-OREAS-607,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,6,ICP40B,2,10,6.73,ICP40B,0.01,15,203,ICP40B,3,10000,2492,ICP40B,1,10000,2.3,ICP40B,0.5,2500,12,ICP40B,5,10000,0.47,ICP40B,0.01,15,2,ICP40B,1,10000,4,ICP40B,1,10000,25,ICP40B,1,10000,537,ICP40B,0.5,10000,1.65,ICP40B,0.01,15,2.94,ICP40B,0.01,15,35.2,ICP40B,0.5,10000,37,ICP40B,1,10000,0.32,ICP40B,0.01,15,93,ICP40B,2,10000,4,ICP40B,1,10000,1.59,ICP40B,0.01,15,14,ICP40B,1,10000,0.08,ICP40B,0.01,15,210,ICP40B,2,10000,0.95,ICP40B,0.01,5,28,ICP40B,5,10000,3.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,208,ICP40B,0.5,5000,0.16,ICP40B,0.01,15,23,ICP40B,2,10000,<10,ICP40B,10,10000,9.8,ICP40B,0.5,10000,248,ICP40B,1,10000,60.5,ICP40B,0.5,10000,,AAS42S,5,500,*STD-OREAS-607,-,-,-,-,-,-,-,-,-,-,-,-,6,6.73,203,2492,2.3,12,0.47,2,4,25,537,1.65,2.94,35.2,37,0.32,93,4,1.59,14,0.08,210,0.95,28,3.1,<10,208,0.16,23,<10,9.8,248,60.5,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*REP-PAL02975,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,<2,ICP40B,2,10,0.09,ICP40B,0.01,15,<3,ICP40B,3,10000,6,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1.1,ICP40B,0.5,10000,<0.01,ICP40B,0.01,15,0.01,ICP40B,0.01,15,1.1,ICP40B,0.5,10000,14,ICP40B,1,10000,0.21,ICP40B,0.01,15,5,ICP40B,2,10000,<1,ICP40B,1,10000,0.02,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1357,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,2,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,,AAS42S,5,500,*REP-PAL02975,-,-,-,-,-,-,-,-,-,-,-,-,<2,0.09,<3,6,<0.5,<5,>15,<1,<1,<1,1.1,<0.01,0.01,1.1,14,0.21,5,<1,0.02,<1,<0.01,<2,>5,<5,<0.5,<10,1357,<0.01,<2,<10,<0.5,2,<0.5,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*STD-OREAS-925,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,2,ICP40B,2,10,7.26,ICP40B,0.01,15,9,ICP40B,3,10000,441,ICP40B,1,10000,2.3,ICP40B,0.5,2500,31,ICP40B,5,10000,0.46,ICP40B,0.01,15,<1,ICP40B,1,10000,23,ICP40B,1,10000,70,ICP40B,1,10000,5915,ICP40B,0.5,10000,6.71,ICP40B,0.01,15,2.36,ICP40B,0.01,15,39.0,ICP40B,0.5,10000,32,ICP40B,1,10000,1.71,ICP40B,0.01,15,957,ICP40B,2,10000,<1,ICP40B,1,10000,0.28,ICP40B,0.01,15,33,ICP40B,1,10000,0.06,ICP40B,0.01,15,105,ICP40B,2,10000,0.92,ICP40B,0.01,5,<5,ICP40B,5,10000,12.5,ICP40B,0.5,10000,15,ICP40B,10,10000,38.4,ICP40B,0.5,5000,0.37,ICP40B,0.01,15,88,ICP40B,2,10000,<10,ICP40B,10,10000,23.0,ICP40B,0.5,10000,430,ICP40B,1,10000,102,ICP40B,0.5,10000,,AAS42S,5,500,*STD-OREAS-925,-,-,-,-,-,-,-,-,-,-,-,-,2,7.26,9,441,2.3,31,0.46,<1,23,70,5915,6.71,2.36,39.0,32,1.71,957,<1,0.28,33,0.06,105,0.92,<5,12.5,15,38.4,0.37,88,<10,23.0,430,102,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*REP-PAL02963,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,<2,ICP40B,2,10,0.50,ICP40B,0.01,15,8,ICP40B,3,10000,31,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,3,ICP40B,1,10000,21.3,ICP40B,0.5,10000,0.28,ICP40B,0.01,15,0.19,ICP40B,0.01,15,4.0,ICP40B,0.5,10000,7,ICP40B,1,10000,0.83,ICP40B,0.01,15,141,ICP40B,2,10000,2,ICP40B,1,10000,0.03,ICP40B,0.01,15,3,ICP40B,1,10000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,1362,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,2.1,ICP40B,0.5,10000,5,ICP40B,1,10000,6.4,ICP40B,0.5,10000,,AAS42S,5,500,*REP-PAL02963,-,-,-,-,-,-,-,-,-,-,-,-,<2,0.50,8,31,<0.5,<5,>15,<1,4,3,21.3,0.28,0.19,4.0,7,0.83,141,2,0.03,3,<0.01,4,>5,<5,0.8,<10,1362,0.02,6,<10,2.1,5,6.4,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*STD-OREAS-133A,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,*STD-OREAS-133A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*REP-PAL02963,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,*REP-PAL02963,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*REP-PAL02975,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,*REP-PAL02975,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*STD-OREAS-929,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,7,AAS42S,5,500,*STD-OREAS-929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
Tannenberg,TR2600303,10-Feb-26,23-Feb-26,,*STD-OREAS-317,Core,Drill Core,Drillhole,TR2600303     50              368,10-Feb-26,23-Feb-26,TR2600303,TR2600303     50              368,,-,,,,,,,,,,,,,,ICP40B,2,10,,ICP40B,0.01,15,,ICP40B,3,10000,,ICP40B,1,10000,,ICP40B,0.5,2500,,ICP40B,5,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,ICP40B,0.01,15,,ICP40B,0.01,15,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,1,10000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,0.01,5,,ICP40B,5,10000,,ICP40B,0.5,10000,,ICP40B,10,10000,,ICP40B,0.5,5000,,ICP40B,0.01,15,,ICP40B,2,10000,,ICP40B,10,10000,,ICP40B,0.5,10000,,ICP40B,1,10000,,ICP40B,0.5,10000,,AAS42S,5,500,*STD-OREAS-317,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
