PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Pb_pct[AAS42S|LDL:0.002|UDL:2.5],Zn_pct[AAS42S|LDL:0.001|UDL:5]
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00341,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.35,1.35,1.35,,,,,,,,,,,<2,ICP40B,2,10,1.98,ICP40B,0.01,15,19,ICP40B,3,10000,157,ICP40B,1,10000,0.9,ICP40B,0.5,2500,7,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,21,ICP40B,1,10000,157,ICP40B,0.5,10000,0.79,ICP40B,0.01,15,0.86,ICP40B,0.01,15,8.1,ICP40B,0.5,10000,22,ICP40B,1,10000,1.22,ICP40B,0.01,15,2887,ICP40B,2,10000,<1,ICP40B,1,10000,0.14,ICP40B,0.01,15,17,ICP40B,1,10000,0.03,ICP40B,0.01,15,166,ICP40B,2,10000,0.44,ICP40B,0.01,5,<5,ICP40B,5,10000,3.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,691,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,22,ICP40B,2,10000,<10,ICP40B,10,10000,6.3,ICP40B,0.5,10000,48,ICP40B,1,10000,21.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00341,1.35,1.35,-,-,-,-,-,-,-,-,-,-,<2,1.98,19,157,0.9,7,>15,<1,7,21,157,0.79,0.86,8.1,22,1.22,2887,<1,0.14,17,0.03,166,0.44,<5,3.8,<10,691,0.07,22,<10,6.3,48,21.1,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00342,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.04,1.04,1.04,,,,,,,,,,,<2,ICP40B,2,10,1.38,ICP40B,0.01,15,28,ICP40B,3,10000,373,ICP40B,1,10000,0.7,ICP40B,0.5,2500,8,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,17,ICP40B,1,10000,177,ICP40B,0.5,10000,0.81,ICP40B,0.01,15,0.60,ICP40B,0.01,15,7.0,ICP40B,0.5,10000,14,ICP40B,1,10000,2.28,ICP40B,0.01,15,3809,ICP40B,2,10000,<1,ICP40B,1,10000,0.11,ICP40B,0.01,15,13,ICP40B,1,10000,0.02,ICP40B,0.01,15,27,ICP40B,2,10000,0.26,ICP40B,0.01,5,<5,ICP40B,5,10000,2.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,444,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,6.4,ICP40B,0.5,10000,54,ICP40B,1,10000,15.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00342,1.04,1.04,-,-,-,-,-,-,-,-,-,-,<2,1.38,28,373,0.7,8,>15,<1,7,17,177,0.81,0.60,7.0,14,2.28,3809,<1,0.11,13,0.02,27,0.26,<5,2.6,<10,444,0.04,17,<10,6.4,54,15.2,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00343,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.91,0.91,0.91,,,,,,,,,,,<2,ICP40B,2,10,1.74,ICP40B,0.01,15,57,ICP40B,3,10000,690,ICP40B,1,10000,1.0,ICP40B,0.5,2500,7,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,19,ICP40B,1,10000,161,ICP40B,0.5,10000,1.00,ICP40B,0.01,15,0.80,ICP40B,0.01,15,7.2,ICP40B,0.5,10000,18,ICP40B,1,10000,3.62,ICP40B,0.01,15,4659,ICP40B,2,10000,<1,ICP40B,1,10000,0.10,ICP40B,0.01,15,11,ICP40B,1,10000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,0.21,ICP40B,0.01,5,<5,ICP40B,5,10000,3.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,378,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,18,ICP40B,2,10000,<10,ICP40B,10,10000,7.2,ICP40B,0.5,10000,34,ICP40B,1,10000,17.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00343,0.91,0.91,-,-,-,-,-,-,-,-,-,-,<2,1.74,57,690,1.0,7,>15,<1,7,19,161,1.00,0.80,7.2,18,3.62,4659,<1,0.10,11,0.02,6,0.21,<5,3.3,<10,378,0.05,18,<10,7.2,34,17.2,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00344,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.67,0.67,0.67,,,,,,,,,,,<2,ICP40B,2,10,2.53,ICP40B,0.01,15,73,ICP40B,3,10000,508,ICP40B,1,10000,1.4,ICP40B,0.5,2500,6,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,10,ICP40B,1,10000,29,ICP40B,1,10000,185,ICP40B,0.5,10000,1.34,ICP40B,0.01,15,1.10,ICP40B,0.01,15,11.6,ICP40B,0.5,10000,20,ICP40B,1,10000,4.22,ICP40B,0.01,15,6227,ICP40B,2,10000,<1,ICP40B,1,10000,0.17,ICP40B,0.01,15,16,ICP40B,1,10000,0.03,ICP40B,0.01,15,5,ICP40B,2,10000,0.21,ICP40B,0.01,5,<5,ICP40B,5,10000,4.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,292,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,28,ICP40B,2,10000,<10,ICP40B,10,10000,10.3,ICP40B,0.5,10000,43,ICP40B,1,10000,33.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00344,0.67,0.67,-,-,-,-,-,-,-,-,-,-,<2,2.53,73,508,1.4,6,>15,<1,10,29,185,1.34,1.10,11.6,20,4.22,6227,<1,0.17,16,0.03,5,0.21,<5,4.5,<10,292,0.09,28,<10,10.3,43,33.4,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00345,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.37,0.37,0.37,,,,,,,,,,,<2,ICP40B,2,10,2.49,ICP40B,0.01,15,73,ICP40B,3,10000,1300,ICP40B,1,10000,1.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,10,ICP40B,1,10000,33,ICP40B,1,10000,181,ICP40B,0.5,10000,1.30,ICP40B,0.01,15,1.25,ICP40B,0.01,15,11.3,ICP40B,0.5,10000,21,ICP40B,1,10000,4.96,ICP40B,0.01,15,7239,ICP40B,2,10000,<1,ICP40B,1,10000,0.18,ICP40B,0.01,15,15,ICP40B,1,10000,0.03,ICP40B,0.01,15,6,ICP40B,2,10000,0.23,ICP40B,0.01,5,<5,ICP40B,5,10000,5.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,362,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,31,ICP40B,2,10000,<10,ICP40B,10,10000,9.5,ICP40B,0.5,10000,36,ICP40B,1,10000,31.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00345,0.37,0.37,-,-,-,-,-,-,-,-,-,-,<2,2.49,73,1300,1.6,<5,>15,<1,10,33,181,1.30,1.25,11.3,21,4.96,7239,<1,0.18,15,0.03,6,0.23,<5,5.2,<10,362,0.09,31,<10,9.5,36,31.9,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00346,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.26,0.26,0.26,,,,,,,,,,,<2,ICP40B,2,10,2.32,ICP40B,0.01,15,60,ICP40B,3,10000,3440,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,31,ICP40B,1,10000,164,ICP40B,0.5,10000,1.60,ICP40B,0.01,15,1.19,ICP40B,0.01,15,12.2,ICP40B,0.5,10000,22,ICP40B,1,10000,6.88,ICP40B,0.01,15,9396,ICP40B,2,10000,<1,ICP40B,1,10000,0.17,ICP40B,0.01,15,14,ICP40B,1,10000,0.03,ICP40B,0.01,15,5,ICP40B,2,10000,0.28,ICP40B,0.01,5,<5,ICP40B,5,10000,4.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,764,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,31,ICP40B,2,10000,<10,ICP40B,10,10000,8.8,ICP40B,0.5,10000,33,ICP40B,1,10000,30.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00346,0.26,0.26,-,-,-,-,-,-,-,-,-,-,<2,2.32,60,3440,1.3,<5,>15,<1,7,31,164,1.60,1.19,12.2,22,6.88,9396,<1,0.17,14,0.03,5,0.28,<5,4.8,<10,764,0.09,31,<10,8.8,33,30.0,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00347,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.50,0.50,0.50,,,,,,,,,,,<2,ICP40B,2,10,3.02,ICP40B,0.01,15,103,ICP40B,3,10000,1909,ICP40B,1,10000,1.5,ICP40B,0.5,2500,8,ICP40B,5,10000,13.0,ICP40B,0.01,15,<1,ICP40B,1,10000,25,ICP40B,1,10000,33,ICP40B,1,10000,628,ICP40B,0.5,10000,1.50,ICP40B,0.01,15,1.32,ICP40B,0.01,15,12.8,ICP40B,0.5,10000,71,ICP40B,1,10000,6.19,ICP40B,0.01,15,7377,ICP40B,2,10000,7,ICP40B,1,10000,0.32,ICP40B,0.01,15,18,ICP40B,1,10000,0.03,ICP40B,0.01,15,6,ICP40B,2,10000,0.26,ICP40B,0.01,5,<5,ICP40B,5,10000,5.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,490,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,35,ICP40B,2,10000,<10,ICP40B,10,10000,7.5,ICP40B,0.5,10000,32,ICP40B,1,10000,30.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00347,0.50,0.50,-,-,-,-,-,-,-,-,-,-,<2,3.02,103,1909,1.5,8,13.0,<1,25,33,628,1.50,1.32,12.8,71,6.19,7377,7,0.32,18,0.03,6,0.26,<5,5.1,<10,490,0.09,35,<10,7.5,32,30.0,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00348,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,1.41,1.41,1.41,,,,,,,,,,,<2,ICP40B,2,10,0.56,ICP40B,0.01,15,<3,ICP40B,3,10000,32,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,6,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,3,ICP40B,1,10000,4.8,ICP40B,0.5,10000,0.46,ICP40B,0.01,15,0.15,ICP40B,0.01,15,3.3,ICP40B,0.5,10000,2,ICP40B,1,10000,11.3,ICP40B,0.01,15,712,ICP40B,2,10000,1,ICP40B,1,10000,0.04,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,2,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,30.9,ICP40B,0.5,5000,0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,3.6,ICP40B,0.5,10000,35,ICP40B,1,10000,14.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00348,1.41,1.41,-,-,-,-,-,-,-,-,-,-,<2,0.56,<3,32,<0.5,6,>15,<1,<1,3,4.8,0.46,0.15,3.3,2,11.3,712,1,0.04,<1,<0.01,2,0.04,<5,0.8,<10,30.9,0.01,<2,<10,3.6,35,14.5,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00349,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.37,0.37,0.37,,,,,,,,,,,<2,ICP40B,2,10,2.85,ICP40B,0.01,15,236,ICP40B,3,10000,1388,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.62,ICP40B,0.01,15,<1,ICP40B,1,10000,81,ICP40B,1,10000,14,ICP40B,1,10000,1222,ICP40B,0.5,10000,0.77,ICP40B,0.01,15,0.80,ICP40B,0.01,15,4.9,ICP40B,0.5,10000,212,ICP40B,1,10000,0.73,ICP40B,0.01,15,1295,ICP40B,2,10000,14,ICP40B,1,10000,0.39,ICP40B,0.01,15,26,ICP40B,1,10000,0.02,ICP40B,0.01,15,9,ICP40B,2,10000,0.40,ICP40B,0.01,5,<5,ICP40B,5,10000,1.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,208,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,28,ICP40B,2,10000,<10,ICP40B,10,10000,4.3,ICP40B,0.5,10000,35,ICP40B,1,10000,19.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00349,0.37,0.37,-,-,-,-,-,-,-,-,-,-,<2,2.85,236,1388,0.7,<5,1.62,<1,81,14,1222,0.77,0.80,4.9,212,0.73,1295,14,0.39,26,0.02,9,0.40,<5,1.6,<10,208,0.04,28,<10,4.3,35,19.3,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00350,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.30,0.30,0.30,,,,,,,,,,,<2,ICP40B,2,10,2.68,ICP40B,0.01,15,207,ICP40B,3,10000,1154,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.80,ICP40B,0.01,15,<1,ICP40B,1,10000,77,ICP40B,1,10000,14,ICP40B,1,10000,989,ICP40B,0.5,10000,0.75,ICP40B,0.01,15,0.76,ICP40B,0.01,15,4.5,ICP40B,0.5,10000,239,ICP40B,1,10000,0.39,ICP40B,0.01,15,651,ICP40B,2,10000,7,ICP40B,1,10000,0.42,ICP40B,0.01,15,22,ICP40B,1,10000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,1.15,ICP40B,0.01,5,<5,ICP40B,5,10000,1.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,225,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,25,ICP40B,2,10000,<10,ICP40B,10,10000,3.7,ICP40B,0.5,10000,32,ICP40B,1,10000,16.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00350,0.30,0.30,-,-,-,-,-,-,-,-,-,-,<2,2.68,207,1154,0.7,<5,1.80,<1,77,14,989,0.75,0.76,4.5,239,0.39,651,7,0.42,22,0.02,6,1.15,<5,1.3,<10,225,0.03,25,<10,3.7,32,16.6,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00351,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.49,0.49,0.49,,,,,,,,,,,<2,ICP40B,2,10,2.11,ICP40B,0.01,15,183,ICP40B,3,10000,591,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.23,ICP40B,0.01,15,<1,ICP40B,1,10000,64,ICP40B,1,10000,9,ICP40B,1,10000,926,ICP40B,0.5,10000,0.49,ICP40B,0.01,15,0.70,ICP40B,0.01,15,3.6,ICP40B,0.5,10000,230,ICP40B,1,10000,0.24,ICP40B,0.01,15,389,ICP40B,2,10000,3,ICP40B,1,10000,0.45,ICP40B,0.01,15,17,ICP40B,1,10000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,0.84,ICP40B,0.01,5,5,ICP40B,5,10000,1.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,118,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,20,ICP40B,2,10000,<10,ICP40B,10,10000,3.0,ICP40B,0.5,10000,29,ICP40B,1,10000,13.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00351,0.49,0.49,-,-,-,-,-,-,-,-,-,-,<2,2.11,183,591,0.6,<5,1.23,<1,64,9,926,0.49,0.70,3.6,230,0.24,389,3,0.45,17,0.02,6,0.84,5,1.1,<10,118,0.03,20,<10,3.0,29,13.9,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00352,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,0.46,0.46,0.46,500.0,78.00,22.00,390.0,110.0,20.0,85.00,15.00,17.0,3.0,<2,ICP40B,2,10,2.23,ICP40B,0.01,15,217,ICP40B,3,10000,446,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.66,ICP40B,0.01,15,<1,ICP40B,1,10000,83,ICP40B,1,10000,13,ICP40B,1,10000,1247,ICP40B,0.5,10000,0.68,ICP40B,0.01,15,0.81,ICP40B,0.01,15,5.0,ICP40B,0.5,10000,253,ICP40B,1,10000,0.37,ICP40B,0.01,15,726,ICP40B,2,10000,4,ICP40B,1,10000,0.56,ICP40B,0.01,15,24,ICP40B,1,10000,0.02,ICP40B,0.01,15,7,ICP40B,2,10000,0.23,ICP40B,0.01,5,5,ICP40B,5,10000,1.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,59.4,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,26,ICP40B,2,10000,<10,ICP40B,10,10000,3.4,ICP40B,0.5,10000,29,ICP40B,1,10000,16.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00352,0.46,0.46,500.0,78.00,22.00,390.0,110.0,20.0,85.00,15.00,17.0,3.0,<2,2.23,217,446,0.7,<5,0.66,<1,83,13,1247,0.68,0.81,5.0,253,0.37,726,4,0.56,24,0.02,7,0.23,5,1.4,<10,59.4,0.03,26,<10,3.4,29,16.3,-,-,-,-
Tannenberg,TR2503144,22-Dec-25,06-Feb-26,,PAL00353,Core,Drill Core,Drillhole,TR2503144     143             392,22-Dec-25,06-Feb-26,TR2503144,TR2503144     143             392,,-,,,,,,,,,,,,,>10,ICP40B,2,10,4.78,ICP40B,0.01,15,169,ICP40B,3,10000,15,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.37,ICP40B,0.01,15,12,ICP40B,1,10000,3,ICP40B,1,10000,33,ICP40B,1,10000,>10000,ICP40B,0.5,10000,2.41,ICP40B,0.01,15,4.70,ICP40B,0.01,15,1.0,ICP40B,0.5,10000,9,ICP40B,1,10000,0.20,ICP40B,0.01,15,147,ICP40B,2,10000,200,ICP40B,1,10000,1.39,ICP40B,0.01,15,19,ICP40B,1,10000,0.05,ICP40B,0.01,15,1443,ICP40B,2,10000,1.22,ICP40B,0.01,5,<5,ICP40B,5,10000,2.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,32.3,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,15,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,2572,ICP40B,1,10000,15.4,ICP40B,0.5,10000,16,AAS42S,5,500,2.17,AAS42S,0.001,50,,AAS42S,0.002,2.5,,AAS42S,0.001,5,PAL00353,-,-,-,-,-,-,-,-,-,-,-,-,>10,4.78,169,15,0.9,<5,0.37,12,3,33,>10000,2.41,4.70,1.0,9,0.20,147,200,1.39,19,0.05,1443,1.22,<5,2.1,<10,32.3,0.07,15,<10,<0.5,2572,15.4,16,2.17,-,-
