PROJECTCOD,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD
Tannenberg Copper Project,,PAL01503,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,-,,,,,,,,,,,,,>10,ICP40B,2,10,1.17,ICP40B,0.01,15,447,ICP40B,3,10000,5333,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,23,ICP40B,5,10000,10.6,ICP40B,0.01,15,4,ICP40B,1,10000,60,ICP40B,1,10000,1207,ICP40B,1,10000,3227,ICP40B,0.5,10000,4.67,ICP40B,0.01,15,0.43,ICP40B,0.01,15,4.2,ICP40B,0.5,10000,21,ICP40B,1,10000,5.99,ICP40B,0.01,15,1281,ICP40B,2,10000,<1,ICP40B,1,10000,0.04,ICP40B,0.01,15,821,ICP40B,1,10000,0.01,ICP40B,0.01,15,16,ICP40B,2,10000,0.18,ICP40B,0.01,5,810,ICP40B,5,10000,11.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,627,ICP40B,0.5,5000,0.15,ICP40B,0.01,15,66,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,340,ICP40B,1,10000,12.2,ICP40B,0.5,10000,19,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01504,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,1.50,1.50,1.50,,,,,,,,,,,<2,ICP40B,2,10,4.07,ICP40B,0.01,15,12,ICP40B,3,10000,5808,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.19,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,43,ICP40B,1,10000,7.9,ICP40B,0.5,10000,2.60,ICP40B,0.01,15,1.28,ICP40B,0.01,15,28.1,ICP40B,0.5,10000,31,ICP40B,1,10000,0.89,ICP40B,0.01,15,959,ICP40B,2,10000,1,ICP40B,1,10000,0.88,ICP40B,0.01,15,28,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.18,ICP40B,0.01,5,<5,ICP40B,5,10000,5.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,834,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,40,ICP40B,2,10000,<10,ICP40B,10,10000,12.7,ICP40B,0.5,10000,39,ICP40B,1,10000,52.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01505,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,2.50,2.50,2.50,,,,,,,,,,,<2,ICP40B,2,10,9.60,ICP40B,0.01,15,15,ICP40B,3,10000,1012,ICP40B,1,10000,2.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.27,ICP40B,0.01,15,<1,ICP40B,1,10000,14,ICP40B,1,10000,97,ICP40B,1,10000,7.7,ICP40B,0.5,10000,4.32,ICP40B,0.01,15,3.38,ICP40B,0.01,15,28.9,ICP40B,0.5,10000,63,ICP40B,1,10000,0.91,ICP40B,0.01,15,826,ICP40B,2,10000,2,ICP40B,1,10000,0.48,ICP40B,0.01,15,52,ICP40B,1,10000,0.06,ICP40B,0.01,15,15,ICP40B,2,10000,0.04,ICP40B,0.01,5,9,ICP40B,5,10000,15.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,233,ICP40B,0.5,5000,0.42,ICP40B,0.01,15,120,ICP40B,2,10000,<10,ICP40B,10,10000,14.4,ICP40B,0.5,10000,73,ICP40B,1,10000,101,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01506,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,2.44,2.44,2.44,,,,,,,,,,,<2,ICP40B,2,10,10.5,ICP40B,0.01,15,10,ICP40B,3,10000,832,ICP40B,1,10000,2.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.95,ICP40B,0.01,15,<1,ICP40B,1,10000,13,ICP40B,1,10000,119,ICP40B,1,10000,7.2,ICP40B,0.5,10000,4.27,ICP40B,0.01,15,3.96,ICP40B,0.01,15,31.4,ICP40B,0.5,10000,60,ICP40B,1,10000,0.95,ICP40B,0.01,15,587,ICP40B,2,10000,2,ICP40B,1,10000,0.34,ICP40B,0.01,15,49,ICP40B,1,10000,0.07,ICP40B,0.01,15,17,ICP40B,2,10000,0.02,ICP40B,0.01,5,13,ICP40B,5,10000,16.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,121,ICP40B,0.5,5000,0.47,ICP40B,0.01,15,136,ICP40B,2,10000,<10,ICP40B,10,10000,11.1,ICP40B,0.5,10000,62,ICP40B,1,10000,102,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01507,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,2.69,2.69,2.69,,,,,,,,,,,<2,ICP40B,2,10,7.60,ICP40B,0.01,15,5,ICP40B,3,10000,699,ICP40B,1,10000,1.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.78,ICP40B,0.01,15,<1,ICP40B,1,10000,17,ICP40B,1,10000,135,ICP40B,1,10000,6.6,ICP40B,0.5,10000,4.20,ICP40B,0.01,15,2.20,ICP40B,0.01,15,23.8,ICP40B,0.5,10000,53,ICP40B,1,10000,1.30,ICP40B,0.01,15,679,ICP40B,2,10000,2,ICP40B,1,10000,1.35,ICP40B,0.01,15,63,ICP40B,1,10000,0.06,ICP40B,0.01,15,13,ICP40B,2,10000,0.02,ICP40B,0.01,5,12,ICP40B,5,10000,14.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,149,ICP40B,0.5,5000,0.45,ICP40B,0.01,15,115,ICP40B,2,10000,<10,ICP40B,10,10000,9.2,ICP40B,0.5,10000,79,ICP40B,1,10000,81.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01508,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,1.05,1.05,1.05,,,,,,,,,,,<2,ICP40B,2,10,8.45,ICP40B,0.01,15,8,ICP40B,3,10000,539,ICP40B,1,10000,1.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.19,ICP40B,0.01,15,<1,ICP40B,1,10000,12,ICP40B,1,10000,127,ICP40B,1,10000,3.3,ICP40B,0.5,10000,3.47,ICP40B,0.01,15,2.64,ICP40B,0.01,15,20.3,ICP40B,0.5,10000,56,ICP40B,1,10000,0.98,ICP40B,0.01,15,505,ICP40B,2,10000,1,ICP40B,1,10000,1.31,ICP40B,0.01,15,44,ICP40B,1,10000,0.07,ICP40B,0.01,15,9,ICP40B,2,10000,0.01,ICP40B,0.01,5,8,ICP40B,5,10000,15.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,102,ICP40B,0.5,5000,0.47,ICP40B,0.01,15,124,ICP40B,2,10000,<10,ICP40B,10,10000,10.7,ICP40B,0.5,10000,62,ICP40B,1,10000,89.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01509,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,1.63,1.63,1.63,500.0,76.60,23.40,383.0,117.0,20.0,88.00,12.00,17.6,2.4,<2,ICP40B,2,10,8.42,ICP40B,0.01,15,5,ICP40B,3,10000,409,ICP40B,1,10000,1.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.38,ICP40B,0.01,15,<1,ICP40B,1,10000,13,ICP40B,1,10000,114,ICP40B,1,10000,14.2,ICP40B,0.5,10000,3.84,ICP40B,0.01,15,1.89,ICP40B,0.01,15,17.6,ICP40B,0.5,10000,56,ICP40B,1,10000,1.26,ICP40B,0.01,15,670,ICP40B,2,10000,<1,ICP40B,1,10000,2.32,ICP40B,0.01,15,55,ICP40B,1,10000,0.07,ICP40B,0.01,15,13,ICP40B,2,10000,0.01,ICP40B,0.01,5,9,ICP40B,5,10000,13.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,147,ICP40B,0.5,5000,0.45,ICP40B,0.01,15,110,ICP40B,2,10000,<10,ICP40B,10,10000,9.6,ICP40B,0.5,10000,63,ICP40B,1,10000,78.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01510,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,3.52,3.52,3.52,,,,,,,,,,,<2,ICP40B,2,10,7.14,ICP40B,0.01,15,<3,ICP40B,3,10000,361,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,5.01,ICP40B,0.01,15,<1,ICP40B,1,10000,15,ICP40B,1,10000,112,ICP40B,1,10000,6.9,ICP40B,0.5,10000,4.00,ICP40B,0.01,15,1.10,ICP40B,0.01,15,18.5,ICP40B,0.5,10000,53,ICP40B,1,10000,1.94,ICP40B,0.01,15,1033,ICP40B,2,10000,1,ICP40B,1,10000,2.49,ICP40B,0.01,15,55,ICP40B,1,10000,0.06,ICP40B,0.01,15,9,ICP40B,2,10000,0.03,ICP40B,0.01,5,8,ICP40B,5,10000,15.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,237,ICP40B,0.5,5000,0.38,ICP40B,0.01,15,96,ICP40B,2,10000,<10,ICP40B,10,10000,16.3,ICP40B,0.5,10000,66,ICP40B,1,10000,69.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01511,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,1.63,1.63,1.63,,,,,,,,,,,<2,ICP40B,2,10,7.25,ICP40B,0.01,15,3,ICP40B,3,10000,862,ICP40B,1,10000,1.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.91,ICP40B,0.01,15,<1,ICP40B,1,10000,15,ICP40B,1,10000,147,ICP40B,1,10000,5.3,ICP40B,0.5,10000,4.01,ICP40B,0.01,15,1.51,ICP40B,0.01,15,29.8,ICP40B,0.5,10000,67,ICP40B,1,10000,1.47,ICP40B,0.01,15,662,ICP40B,2,10000,1,ICP40B,1,10000,2.96,ICP40B,0.01,15,63,ICP40B,1,10000,0.07,ICP40B,0.01,15,6,ICP40B,2,10000,0.03,ICP40B,0.01,5,10,ICP40B,5,10000,14.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,248,ICP40B,0.5,5000,0.53,ICP40B,0.01,15,128,ICP40B,2,10000,<10,ICP40B,10,10000,10.3,ICP40B,0.5,10000,68,ICP40B,1,10000,85.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01512,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,2.32,2.32,2.32,,,,,,,,,,,<2,ICP40B,2,10,7.75,ICP40B,0.01,15,6,ICP40B,3,10000,601,ICP40B,1,10000,1.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.48,ICP40B,0.01,15,<1,ICP40B,1,10000,13,ICP40B,1,10000,125,ICP40B,1,10000,4.6,ICP40B,0.5,10000,3.99,ICP40B,0.01,15,1.73,ICP40B,0.01,15,27.3,ICP40B,0.5,10000,62,ICP40B,1,10000,1.47,ICP40B,0.01,15,603,ICP40B,2,10000,<1,ICP40B,1,10000,2.17,ICP40B,0.01,15,61,ICP40B,1,10000,0.07,ICP40B,0.01,15,12,ICP40B,2,10000,0.02,ICP40B,0.01,5,8,ICP40B,5,10000,14.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,178,ICP40B,0.5,5000,0.45,ICP40B,0.01,15,114,ICP40B,2,10000,<10,ICP40B,10,10000,9.0,ICP40B,0.5,10000,68,ICP40B,1,10000,72.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01513,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,7.66,ICP40B,0.01,15,7,ICP40B,3,10000,595,ICP40B,1,10000,1.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.45,ICP40B,0.01,15,<1,ICP40B,1,10000,12,ICP40B,1,10000,126,ICP40B,1,10000,4.0,ICP40B,0.5,10000,3.95,ICP40B,0.01,15,1.73,ICP40B,0.01,15,27.5,ICP40B,0.5,10000,62,ICP40B,1,10000,1.45,ICP40B,0.01,15,595,ICP40B,2,10000,1,ICP40B,1,10000,2.16,ICP40B,0.01,15,63,ICP40B,1,10000,0.07,ICP40B,0.01,15,4,ICP40B,2,10000,0.01,ICP40B,0.01,5,9,ICP40B,5,10000,14.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,170,ICP40B,0.5,5000,0.45,ICP40B,0.01,15,119,ICP40B,2,10000,<10,ICP40B,10,10000,9.0,ICP40B,0.5,10000,68,ICP40B,1,10000,73.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01514,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,3.56,3.56,3.56,,,,,,,,,,,<2,ICP40B,2,10,7.26,ICP40B,0.01,15,13,ICP40B,3,10000,674,ICP40B,1,10000,1.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.95,ICP40B,0.01,15,<1,ICP40B,1,10000,13,ICP40B,1,10000,104,ICP40B,1,10000,6.4,ICP40B,0.5,10000,3.76,ICP40B,0.01,15,1.97,ICP40B,0.01,15,18.8,ICP40B,0.5,10000,59,ICP40B,1,10000,1.45,ICP40B,0.01,15,510,ICP40B,2,10000,<1,ICP40B,1,10000,1.58,ICP40B,0.01,15,63,ICP40B,1,10000,0.07,ICP40B,0.01,15,6,ICP40B,2,10000,0.02,ICP40B,0.01,5,7,ICP40B,5,10000,14.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,219,ICP40B,0.5,5000,0.44,ICP40B,0.01,15,106,ICP40B,2,10000,<10,ICP40B,10,10000,7.9,ICP40B,0.5,10000,67,ICP40B,1,10000,70.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,*DUP-PAL01514,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,7.28,ICP40B,0.01,15,14,ICP40B,3,10000,692,ICP40B,1,10000,1.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.99,ICP40B,0.01,15,<1,ICP40B,1,10000,13,ICP40B,1,10000,116,ICP40B,1,10000,6.6,ICP40B,0.5,10000,3.74,ICP40B,0.01,15,1.95,ICP40B,0.01,15,19.2,ICP40B,0.5,10000,58,ICP40B,1,10000,1.46,ICP40B,0.01,15,510,ICP40B,2,10000,<1,ICP40B,1,10000,1.58,ICP40B,0.01,15,62,ICP40B,1,10000,0.06,ICP40B,0.01,15,9,ICP40B,2,10000,0.02,ICP40B,0.01,5,10,ICP40B,5,10000,14.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,241,ICP40B,0.5,5000,0.43,ICP40B,0.01,15,103,ICP40B,2,10000,<10,ICP40B,10,10000,7.6,ICP40B,0.5,10000,66,ICP40B,1,10000,62.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01515,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,2.86,2.86,2.86,,,,,,,,,,,<2,ICP40B,2,10,7.63,ICP40B,0.01,15,7,ICP40B,3,10000,3795,ICP40B,1,10000,1.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.26,ICP40B,0.01,15,<1,ICP40B,1,10000,17,ICP40B,1,10000,110,ICP40B,1,10000,7.8,ICP40B,0.5,10000,4.12,ICP40B,0.01,15,1.59,ICP40B,0.01,15,28.7,ICP40B,0.5,10000,59,ICP40B,1,10000,1.78,ICP40B,0.01,15,668,ICP40B,2,10000,<1,ICP40B,1,10000,2.35,ICP40B,0.01,15,63,ICP40B,1,10000,0.07,ICP40B,0.01,15,11,ICP40B,2,10000,0.14,ICP40B,0.01,5,8,ICP40B,5,10000,16.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,1354,ICP40B,0.5,5000,0.43,ICP40B,0.01,15,103,ICP40B,2,10000,<10,ICP40B,10,10000,10.1,ICP40B,0.5,10000,77,ICP40B,1,10000,64.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01516,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,3.14,3.14,3.14,,,,,,,,,,,<2,ICP40B,2,10,8.00,ICP40B,0.01,15,6,ICP40B,3,10000,688,ICP40B,1,10000,1.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.23,ICP40B,0.01,15,<1,ICP40B,1,10000,18,ICP40B,1,10000,125,ICP40B,1,10000,5.1,ICP40B,0.5,10000,4.21,ICP40B,0.01,15,2.78,ICP40B,0.01,15,26.0,ICP40B,0.5,10000,55,ICP40B,1,10000,1.60,ICP40B,0.01,15,598,ICP40B,2,10000,<1,ICP40B,1,10000,1.67,ICP40B,0.01,15,67,ICP40B,1,10000,0.07,ICP40B,0.01,15,6,ICP40B,2,10000,<0.01,ICP40B,0.01,5,9,ICP40B,5,10000,14.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,129,ICP40B,0.5,5000,0.49,ICP40B,0.01,15,122,ICP40B,2,10000,<10,ICP40B,10,10000,7.8,ICP40B,0.5,10000,77,ICP40B,1,10000,79.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01517,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,3.56,3.56,3.56,,,,,,,,,,,<2,ICP40B,2,10,7.39,ICP40B,0.01,15,8,ICP40B,3,10000,590,ICP40B,1,10000,1.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.94,ICP40B,0.01,15,<1,ICP40B,1,10000,15,ICP40B,1,10000,104,ICP40B,1,10000,10.8,ICP40B,0.5,10000,3.93,ICP40B,0.01,15,2.29,ICP40B,0.01,15,26.6,ICP40B,0.5,10000,50,ICP40B,1,10000,1.43,ICP40B,0.01,15,552,ICP40B,2,10000,<1,ICP40B,1,10000,1.65,ICP40B,0.01,15,56,ICP40B,1,10000,0.07,ICP40B,0.01,15,13,ICP40B,2,10000,0.01,ICP40B,0.01,5,8,ICP40B,5,10000,13.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,165,ICP40B,0.5,5000,0.40,ICP40B,0.01,15,103,ICP40B,2,10000,<10,ICP40B,10,10000,9.3,ICP40B,0.5,10000,65,ICP40B,1,10000,54.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01518,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,3.37,3.37,3.37,,,,,,,,,,,<2,ICP40B,2,10,6.69,ICP40B,0.01,15,6,ICP40B,3,10000,452,ICP40B,1,10000,1.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.67,ICP40B,0.01,15,<1,ICP40B,1,10000,14,ICP40B,1,10000,105,ICP40B,1,10000,9.0,ICP40B,0.5,10000,3.48,ICP40B,0.01,15,1.85,ICP40B,0.01,15,23.3,ICP40B,0.5,10000,51,ICP40B,1,10000,1.42,ICP40B,0.01,15,542,ICP40B,2,10000,<1,ICP40B,1,10000,2.13,ICP40B,0.01,15,49,ICP40B,1,10000,0.06,ICP40B,0.01,15,12,ICP40B,2,10000,0.01,ICP40B,0.01,5,6,ICP40B,5,10000,12.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,134,ICP40B,0.5,5000,0.42,ICP40B,0.01,15,92,ICP40B,2,10000,<10,ICP40B,10,10000,8.2,ICP40B,0.5,10000,61,ICP40B,1,10000,61.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01519,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,3.47,3.47,3.47,,,,,,,,,,,<2,ICP40B,2,10,7.04,ICP40B,0.01,15,8,ICP40B,3,10000,440,ICP40B,1,10000,1.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.32,ICP40B,0.01,15,<1,ICP40B,1,10000,15,ICP40B,1,10000,112,ICP40B,1,10000,8.4,ICP40B,0.5,10000,3.59,ICP40B,0.01,15,1.81,ICP40B,0.01,15,26.1,ICP40B,0.5,10000,50,ICP40B,1,10000,1.46,ICP40B,0.01,15,544,ICP40B,2,10000,<1,ICP40B,1,10000,2.28,ICP40B,0.01,15,54,ICP40B,1,10000,0.06,ICP40B,0.01,15,14,ICP40B,2,10000,0.01,ICP40B,0.01,5,7,ICP40B,5,10000,12.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,204,ICP40B,0.5,5000,0.44,ICP40B,0.01,15,96,ICP40B,2,10000,<10,ICP40B,10,10000,8.9,ICP40B,0.5,10000,62,ICP40B,1,10000,69.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01520,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,3.88,3.88,3.88,,,,,,,,,,,<2,ICP40B,2,10,6.78,ICP40B,0.01,15,7,ICP40B,3,10000,478,ICP40B,1,10000,1.4,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.79,ICP40B,0.01,15,<1,ICP40B,1,10000,14,ICP40B,1,10000,116,ICP40B,1,10000,8.1,ICP40B,0.5,10000,3.30,ICP40B,0.01,15,1.75,ICP40B,0.01,15,22.8,ICP40B,0.5,10000,47,ICP40B,1,10000,1.41,ICP40B,0.01,15,475,ICP40B,2,10000,1,ICP40B,1,10000,2.04,ICP40B,0.01,15,53,ICP40B,1,10000,0.06,ICP40B,0.01,15,15,ICP40B,2,10000,<0.01,ICP40B,0.01,5,8,ICP40B,5,10000,12.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,166,ICP40B,0.5,5000,0.41,ICP40B,0.01,15,90,ICP40B,2,10000,<10,ICP40B,10,10000,8.2,ICP40B,0.5,10000,60,ICP40B,1,10000,66.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
Tannenberg Copper Project,,PAL01521,Core,Drill Core,Drillhole,TR2502686     130             376,08-Nov-25,14-Nov-25,TR2502686,TR2502686     130             376,,3.06,3.06,3.06,,,,,,,,,,,<2,ICP40B,2,10,7.93,ICP40B,0.01,15,6,ICP40B,3,10000,601,ICP40B,1,10000,1.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.82,ICP40B,0.01,15,<1,ICP40B,1,10000,16,ICP40B,1,10000,119,ICP40B,1,10000,9.2,ICP40B,0.5,10000,4.01,ICP40B,0.01,15,2.27,ICP40B,0.01,15,25.4,ICP40B,0.5,10000,49,ICP40B,1,10000,1.62,ICP40B,0.01,15,547,ICP40B,2,10000,1,ICP40B,1,10000,2.05,ICP40B,0.01,15,57,ICP40B,1,10000,0.07,ICP40B,0.01,15,7,ICP40B,2,10000,<0.01,ICP40B,0.01,5,9,ICP40B,5,10000,14.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,189,ICP40B,0.5,5000,0.49,ICP40B,0.01,15,119,ICP40B,2,10000,<10,ICP40B,10,10000,8.5,ICP40B,0.5,10000,68,ICP40B,1,10000,82.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50
