PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Pb_pct,Pb_pct_GMD,Pb_pct_LDD,Pb_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Pb_pct[AAS42S|LDL:0.002|UDL:2.5]
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00070,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.33,2.33,2.33,,,,,,,,,,,<2,ICP40B,2,10,3.91,ICP40B,0.01,15,<3,ICP40B,3,10000,646,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.21,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,9,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.91,ICP40B,0.01,15,2.32,ICP40B,0.01,15,6.5,ICP40B,0.5,10000,60,ICP40B,1,10000,0.45,ICP40B,0.01,15,485,ICP40B,2,10000,<1,ICP40B,1,10000,0.30,ICP40B,0.01,15,6,ICP40B,1,10000,0.03,ICP40B,0.01,15,9,ICP40B,2,10000,0.30,ICP40B,0.01,5,<5,ICP40B,5,10000,0.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,221,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,4.0,ICP40B,0.5,10000,5,ICP40B,1,10000,25.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00070,2.33,2.33,-,-,-,-,-,-,-,-,-,-,<2,3.91,<3,646,0.8,<5,1.21,<1,<1,9,<0.5,0.91,2.32,6.5,60,0.45,485,<1,0.30,6,0.03,9,0.30,<5,0.7,<10,221,0.03,7,<10,4.0,5,25.5,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00071,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,-,,,,,,,,,,,,,<2,ICP40B,2,10,3.47,ICP40B,0.01,15,<3,ICP40B,3,10000,535,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.36,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,11,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.67,ICP40B,0.01,15,2.24,ICP40B,0.01,15,5.4,ICP40B,0.5,10000,51,ICP40B,1,10000,0.40,ICP40B,0.01,15,367,ICP40B,2,10000,<1,ICP40B,1,10000,0.34,ICP40B,0.01,15,7,ICP40B,1,10000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,1.29,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,219,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,6,ICP40B,2,10000,<10,ICP40B,10,10000,3.8,ICP40B,0.5,10000,130,ICP40B,1,10000,21.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00071,-,-,-,-,-,-,-,-,-,-,-,-,<2,3.47,<3,535,0.7,<5,2.36,<1,<1,11,<0.5,0.67,2.24,5.4,51,0.40,367,<1,0.34,7,0.03,8,1.29,<5,0.6,<10,219,0.02,6,<10,3.8,130,21.8,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00072,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.91,1.91,1.91,,,,,,,,,,,<2,ICP40B,2,10,3.44,ICP40B,0.01,15,<3,ICP40B,3,10000,461,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.66,ICP40B,0.01,15,1,ICP40B,1,10000,<1,ICP40B,1,10000,11,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.69,ICP40B,0.01,15,1.94,ICP40B,0.01,15,5.1,ICP40B,0.5,10000,46,ICP40B,1,10000,0.35,ICP40B,0.01,15,343,ICP40B,2,10000,<1,ICP40B,1,10000,0.28,ICP40B,0.01,15,6,ICP40B,1,10000,0.02,ICP40B,0.01,15,7,ICP40B,2,10000,3.07,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,294,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,5,ICP40B,2,10000,<10,ICP40B,10,10000,3.3,ICP40B,0.5,10000,436,ICP40B,1,10000,18.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00072,1.91,1.91,-,-,-,-,-,-,-,-,-,-,<2,3.44,<3,461,0.7,<5,4.66,1,<1,11,<0.5,0.69,1.94,5.1,46,0.35,343,<1,0.28,6,0.02,7,3.07,<5,0.6,<10,294,0.02,5,<10,3.3,436,18.2,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00073,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.13,1.13,1.13,,,,,,,,,,,<2,ICP40B,2,10,4.01,ICP40B,0.01,15,<3,ICP40B,3,10000,604,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.40,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,7,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,0.71,ICP40B,0.01,15,2.31,ICP40B,0.01,15,5.5,ICP40B,0.5,10000,56,ICP40B,1,10000,0.53,ICP40B,0.01,15,454,ICP40B,2,10000,<1,ICP40B,1,10000,0.31,ICP40B,0.01,15,8,ICP40B,1,10000,0.03,ICP40B,0.01,15,11,ICP40B,2,10000,0.39,ICP40B,0.01,5,<5,ICP40B,5,10000,0.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,235,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,7,ICP40B,2,10000,<10,ICP40B,10,10000,4.1,ICP40B,0.5,10000,22,ICP40B,1,10000,21.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00073,1.13,1.13,-,-,-,-,-,-,-,-,-,-,<2,4.01,<3,604,0.8,<5,1.40,<1,<1,7,<0.5,0.71,2.31,5.5,56,0.53,454,<1,0.31,8,0.03,11,0.39,<5,0.7,<10,235,0.02,7,<10,4.1,22,21.9,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00074,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,0.82,0.82,0.82,,,,,,,,,,,<2,ICP40B,2,10,3.86,ICP40B,0.01,15,<3,ICP40B,3,10000,571,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.67,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,11,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,1.11,ICP40B,0.01,15,2.14,ICP40B,0.01,15,9.2,ICP40B,0.5,10000,45,ICP40B,1,10000,1.17,ICP40B,0.01,15,1341,ICP40B,2,10000,1,ICP40B,1,10000,0.55,ICP40B,0.01,15,8,ICP40B,1,10000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,0.13,ICP40B,0.01,5,<5,ICP40B,5,10000,1.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,180,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,6.1,ICP40B,0.5,10000,5,ICP40B,1,10000,36.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00074,0.82,0.82,-,-,-,-,-,-,-,-,-,-,<2,3.86,<3,571,0.9,<5,2.67,<1,2,11,<0.5,1.11,2.14,9.2,45,1.17,1341,1,0.55,8,0.03,8,0.13,<5,1.3,<10,180,0.04,10,<10,6.1,5,36.0,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00075,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.55,1.55,1.55,,,,,,,,,,,<2,ICP40B,2,10,5.14,ICP40B,0.01,15,4,ICP40B,3,10000,535,ICP40B,1,10000,1.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.67,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,25,ICP40B,1,10000,1.2,ICP40B,0.5,10000,0.99,ICP40B,0.01,15,2.46,ICP40B,0.01,15,20.5,ICP40B,0.5,10000,37,ICP40B,1,10000,0.87,ICP40B,0.01,15,474,ICP40B,2,10000,2,ICP40B,1,10000,0.75,ICP40B,0.01,15,10,ICP40B,1,10000,0.04,ICP40B,0.01,15,6,ICP40B,2,10000,0.21,ICP40B,0.01,5,<5,ICP40B,5,10000,4.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,187,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,35,ICP40B,2,10000,<10,ICP40B,10,10000,7.4,ICP40B,0.5,10000,10,ICP40B,1,10000,45.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00075,1.55,1.55,-,-,-,-,-,-,-,-,-,-,<2,5.14,4,535,1.6,<5,1.67,<1,3,25,1.2,0.99,2.46,20.5,37,0.87,474,2,0.75,10,0.04,6,0.21,<5,4.0,<10,187,0.11,35,<10,7.4,10,45.8,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00076,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.81,1.81,1.81,,,,,,,,,,,<2,ICP40B,2,10,5.07,ICP40B,0.01,15,<3,ICP40B,3,10000,591,ICP40B,1,10000,1.3,ICP40B,0.5,2500,5,ICP40B,5,10000,1.62,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,18,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,1.12,ICP40B,0.01,15,2.65,ICP40B,0.01,15,18.7,ICP40B,0.5,10000,40,ICP40B,1,10000,0.75,ICP40B,0.01,15,446,ICP40B,2,10000,1,ICP40B,1,10000,0.83,ICP40B,0.01,15,11,ICP40B,1,10000,0.03,ICP40B,0.01,15,8,ICP40B,2,10000,0.17,ICP40B,0.01,5,<5,ICP40B,5,10000,2.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,154,ICP40B,0.5,5000,0.10,ICP40B,0.01,15,24,ICP40B,2,10000,<10,ICP40B,10,10000,7.3,ICP40B,0.5,10000,7,ICP40B,1,10000,62.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00076,1.81,1.81,-,-,-,-,-,-,-,-,-,-,<2,5.07,<3,591,1.3,5,1.62,<1,2,18,<0.5,1.12,2.65,18.7,40,0.75,446,1,0.83,11,0.03,8,0.17,<5,2.6,<10,154,0.10,24,<10,7.3,7,62.8,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00077,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.15,2.15,2.15,,,,,,,,,,,<2,ICP40B,2,10,5.00,ICP40B,0.01,15,<3,ICP40B,3,10000,523,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,4.49,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,32,ICP40B,1,10000,1.1,ICP40B,0.5,10000,1.34,ICP40B,0.01,15,2.01,ICP40B,0.01,15,20.0,ICP40B,0.5,10000,62,ICP40B,1,10000,1.16,ICP40B,0.01,15,751,ICP40B,2,10000,1,ICP40B,1,10000,0.81,ICP40B,0.01,15,16,ICP40B,1,10000,0.04,ICP40B,0.01,15,7,ICP40B,2,10000,1.62,ICP40B,0.01,5,<5,ICP40B,5,10000,5.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,196,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,39,ICP40B,2,10000,<10,ICP40B,10,10000,8.4,ICP40B,0.5,10000,9,ICP40B,1,10000,46.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00077,2.15,2.15,-,-,-,-,-,-,-,-,-,-,<2,5.00,<3,523,1.3,<5,4.49,<1,3,32,1.1,1.34,2.01,20.0,62,1.16,751,1,0.81,16,0.04,7,1.62,<5,5.0,<10,196,0.14,39,<10,8.4,9,46.9,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00078,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.21,2.21,2.21,,,,,,,,,,,<2,ICP40B,2,10,5.84,ICP40B,0.01,15,<3,ICP40B,3,10000,312,ICP40B,1,10000,1.1,ICP40B,0.5,2500,11,ICP40B,5,10000,3.62,ICP40B,0.01,15,<1,ICP40B,1,10000,12,ICP40B,1,10000,61,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,3.63,ICP40B,0.01,15,1.77,ICP40B,0.01,15,20.0,ICP40B,0.5,10000,105,ICP40B,1,10000,1.78,ICP40B,0.01,15,1341,ICP40B,2,10000,2,ICP40B,1,10000,0.72,ICP40B,0.01,15,39,ICP40B,1,10000,0.05,ICP40B,0.01,15,3,ICP40B,2,10000,0.38,ICP40B,0.01,5,<5,ICP40B,5,10000,10.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,202,ICP40B,0.5,5000,0.29,ICP40B,0.01,15,81,ICP40B,2,10000,<10,ICP40B,10,10000,10.0,ICP40B,0.5,10000,13,ICP40B,1,10000,60.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00078,2.21,2.21,-,-,-,-,-,-,-,-,-,-,<2,5.84,<3,312,1.1,11,3.62,<1,12,61,<0.5,3.63,1.77,20.0,105,1.78,1341,2,0.72,39,0.05,3,0.38,<5,10.6,<10,202,0.29,81,<10,10.0,13,60.7,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00079,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.19,2.19,2.19,,,,,,,,,,,<2,ICP40B,2,10,6.95,ICP40B,0.01,15,<3,ICP40B,3,10000,268,ICP40B,1,10000,1.3,ICP40B,0.5,2500,14,ICP40B,5,10000,3.08,ICP40B,0.01,15,<1,ICP40B,1,10000,14,ICP40B,1,10000,80,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,4.21,ICP40B,0.01,15,2.28,ICP40B,0.01,15,22.2,ICP40B,0.5,10000,125,ICP40B,1,10000,1.71,ICP40B,0.01,15,1261,ICP40B,2,10000,1,ICP40B,1,10000,0.84,ICP40B,0.01,15,43,ICP40B,1,10000,0.06,ICP40B,0.01,15,3,ICP40B,2,10000,0.24,ICP40B,0.01,5,<5,ICP40B,5,10000,11.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,106,ICP40B,0.5,5000,0.30,ICP40B,0.01,15,89,ICP40B,2,10000,<10,ICP40B,10,10000,9.2,ICP40B,0.5,10000,14,ICP40B,1,10000,60.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00079,2.19,2.19,-,-,-,-,-,-,-,-,-,-,<2,6.95,<3,268,1.3,14,3.08,<1,14,80,<0.5,4.21,2.28,22.2,125,1.71,1261,1,0.84,43,0.06,3,0.24,<5,11.3,<10,106,0.30,89,<10,9.2,14,60.9,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00080,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.24,2.24,2.24,,,,,,,,,,,<2,ICP40B,2,10,6.28,ICP40B,0.01,15,5,ICP40B,3,10000,248,ICP40B,1,10000,1.2,ICP40B,0.5,2500,14,ICP40B,5,10000,2.72,ICP40B,0.01,15,<1,ICP40B,1,10000,12,ICP40B,1,10000,82,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,3.82,ICP40B,0.01,15,2.09,ICP40B,0.01,15,26.3,ICP40B,0.5,10000,105,ICP40B,1,10000,1.48,ICP40B,0.01,15,1122,ICP40B,2,10000,1,ICP40B,1,10000,0.81,ICP40B,0.01,15,40,ICP40B,1,10000,0.05,ICP40B,0.01,15,<2,ICP40B,2,10000,0.21,ICP40B,0.01,5,<5,ICP40B,5,10000,10.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,104,ICP40B,0.5,5000,0.27,ICP40B,0.01,15,92,ICP40B,2,10000,<10,ICP40B,10,10000,8.8,ICP40B,0.5,10000,17,ICP40B,1,10000,55.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00080,2.24,2.24,-,-,-,-,-,-,-,-,-,-,<2,6.28,5,248,1.2,14,2.72,<1,12,82,<0.5,3.82,2.09,26.3,105,1.48,1122,1,0.81,40,0.05,<2,0.21,<5,10.8,<10,104,0.27,92,<10,8.8,17,55.3,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00081,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,2.24,2.24,2.24,,,,,,,,,,,<2,ICP40B,2,10,5.63,ICP40B,0.01,15,5,ICP40B,3,10000,207,ICP40B,1,10000,1.0,ICP40B,0.5,2500,7,ICP40B,5,10000,3.03,ICP40B,0.01,15,<1,ICP40B,1,10000,12,ICP40B,1,10000,60,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,3.41,ICP40B,0.01,15,1.61,ICP40B,0.01,15,17.4,ICP40B,0.5,10000,62,ICP40B,1,10000,1.82,ICP40B,0.01,15,1106,ICP40B,2,10000,2,ICP40B,1,10000,0.85,ICP40B,0.01,15,32,ICP40B,1,10000,0.05,ICP40B,0.01,15,2,ICP40B,2,10000,0.11,ICP40B,0.01,5,<5,ICP40B,5,10000,9.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,112,ICP40B,0.5,5000,0.26,ICP40B,0.01,15,72,ICP40B,2,10000,<10,ICP40B,10,10000,8.7,ICP40B,0.5,10000,38,ICP40B,1,10000,49.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00081,2.24,2.24,-,-,-,-,-,-,-,-,-,-,<2,5.63,5,207,1.0,7,3.03,<1,12,60,<0.5,3.41,1.61,17.4,62,1.82,1106,2,0.85,32,0.05,2,0.11,<5,9.9,<10,112,0.26,72,<10,8.7,38,49.4,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00082,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,5.55,ICP40B,0.01,15,4,ICP40B,3,10000,205,ICP40B,1,10000,1.2,ICP40B,0.5,2500,6,ICP40B,5,10000,3.37,ICP40B,0.01,15,<1,ICP40B,1,10000,11,ICP40B,1,10000,59,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,3.71,ICP40B,0.01,15,1.93,ICP40B,0.01,15,18.6,ICP40B,0.5,10000,62,ICP40B,1,10000,1.87,ICP40B,0.01,15,1197,ICP40B,2,10000,2,ICP40B,1,10000,0.84,ICP40B,0.01,15,31,ICP40B,1,10000,0.06,ICP40B,0.01,15,3,ICP40B,2,10000,0.15,ICP40B,0.01,5,<5,ICP40B,5,10000,9.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,111,ICP40B,0.5,5000,0.29,ICP40B,0.01,15,70,ICP40B,2,10000,<10,ICP40B,10,10000,8.5,ICP40B,0.5,10000,39,ICP40B,1,10000,45.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00082,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,5.55,4,205,1.2,6,3.37,<1,11,59,<0.5,3.71,1.93,18.6,62,1.87,1197,2,0.84,31,0.06,3,0.15,<5,9.7,<10,111,0.29,70,<10,8.5,39,45.7,-,-,-
Tannenberg,TR2503142,19-Dec-25,06-Feb-26,,PAL00083,Core,Drill Core,Drillhole,TR2503142     153             384,19-Dec-25,06-Feb-26,TR2503142,TR2503142     153             384,,1.99,1.99,1.99,,,,,,,,,,,<2,ICP40B,2,10,7.62,ICP40B,0.01,15,5,ICP40B,3,10000,253,ICP40B,1,10000,1.5,ICP40B,0.5,2500,17,ICP40B,5,10000,2.27,ICP40B,0.01,15,1,ICP40B,1,10000,16,ICP40B,1,10000,89,ICP40B,1,10000,<0.5,ICP40B,0.5,10000,4.58,ICP40B,0.01,15,2.30,ICP40B,0.01,15,22.9,ICP40B,0.5,10000,75,ICP40B,1,10000,1.72,ICP40B,0.01,15,1245,ICP40B,2,10000,1,ICP40B,1,10000,1.00,ICP40B,0.01,15,48,ICP40B,1,10000,0.06,ICP40B,0.01,15,4,ICP40B,2,10000,0.15,ICP40B,0.01,5,6,ICP40B,5,10000,12.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,80.6,ICP40B,0.5,5000,0.37,ICP40B,0.01,15,93,ICP40B,2,10000,<10,ICP40B,10,10000,11.9,ICP40B,0.5,10000,58,ICP40B,1,10000,87.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.002,2.5,PAL00083,1.99,1.99,-,-,-,-,-,-,-,-,-,-,<2,7.62,5,253,1.5,17,2.27,1,16,89,<0.5,4.58,2.30,22.9,75,1.72,1245,1,1.00,48,0.06,4,0.15,6,12.8,<10,80.6,0.37,93,<10,11.9,58,87.8,-,-,-
