pid,thesaurus,code,term
1021,3,686,"mineral deposit areas"
1021,2,1628,Cretaceous
1021,2,2094,"critical minerals"
1021,2,2043,"mineral deposits"
1021,4,4,"Plutonic rock"
1021,4,3,"Volcanic rock"
1021,2,1341,"plutonic rocks"
1021,2,1396,arsenic
1021,2,1393,antimony
1021,2,1589,tellurium
1021,2,1409,bismuth
1021,2,1596,tin
1021,2,1460,gallium
1021,2,1600,tungsten
1021,2,1558,rhenium
1021,2,1605,uranium
1021,2,1553,"rare earth elements"
1021,2,1619,zirconium
1021,2,1466,hafnium
1021,2,1521,niobium
1021,2,1584,tantalum
1021,2,1406,beryllium
1021,2,1494,lithium
1021,2,1433,cobalt
1021,3,685,"mine sites"
1021,2,724,"metallic mineral resources"
1022,2,2093,"study areas"
1022,2,1772,partnerships
1022,2,18,"aeromagnetic surveying"
1022,2,19,"aeroradiometric surveying"
1022,2,1464,gold
1022,2,1509,molybdenum
1022,2,1596,tin
1022,2,1600,tungsten
1022,2,1393,antimony
1022,2,1396,arsenic
1022,3,686,"mineral deposit areas"
1022,2,470,geophysics
1022,1,f02090,"Fairbanks North Star"
1022,1,f02290,Yukon-Koyukuk
1022,1,q65150D2,"Fairbanks D-2"
1022,1,q65150D3,"Fairbanks D-3"
1022,1,q65150D4,"Fairbanks D-4"
1022,1,q66147A6,"Circle A-6"
1022,1,q66147B4,"Circle B-4"
1022,1,q66147B5,"Circle B-5"
1022,1,q66147B6,"Circle B-6"
1022,1,q66147C2,"Circle C-2"
1022,1,q66147C3,"Circle C-3"
1022,1,q66147C4,"Circle C-4"
1022,1,q66147C5,"Circle C-5"
1022,1,q66147C6,"Circle C-6"
1022,1,q66147D3,"Circle D-3"
1022,1,q66147D4,"Circle D-4"
1022,1,q66147D5,"Circle D-5"
1022,1,q66147D6,"Circle D-6"
1022,1,q66150A1,"Livengood A-1"
1022,1,q66150A2,"Livengood A-2"
1022,1,q66150A3,"Livengood A-3"
1022,1,q66150A4,"Livengood A-4"
1022,1,q66150B1,"Livengood B-1"
1022,1,q66150B2,"Livengood B-2"
1022,1,q66150B3,"Livengood B-3"
1022,1,q66150B4,"Livengood B-4"
1022,1,q66150B5,"Livengood B-5"
1022,1,q66150C1,"Livengood C-1"
1022,1,q66150C2,"Livengood C-2"
1022,1,q66150C3,"Livengood C-3"
1022,1,q66150C4,"Livengood C-4"
1022,1,q66150C5,"Livengood C-5"
1022,1,q66150D1,"Livengood D-1"
1022,1,q66150D2,"Livengood D-2"
1022,1,q66150D3,"Livengood D-3"
1022,1,q66150D4,"Livengood D-4"
1022,1,q67150A1,"Beaver A-1"
1022,1,h19040402,"Birch-Beaver Creeks"
1022,1,h19040403,"Yukon Flats"
1022,1,h19040404,Ramparts
1022,1,h19040506,"Chena River"
1022,1,h19040509,"Tolovana River"
1023,2,18,"aeromagnetic surveying"
1023,2,19,"aeroradiometric surveying"
1023,2,470,geophysics
1023,2,2093,"study areas"
1023,2,1553,"rare earth elements"
1023,2,2263,"platinum-group elements"
1023,2,1390,aluminum
1023,2,1460,gallium
1023,2,1494,lithium
1023,2,1597,titanium
1023,3,686,"mineral deposit areas"
1023,2,677,"magnetic field (earth)"
1023,2,1605,uranium
1023,2,1593,thorium
1023,2,1543,potassium
1023,1,f24001,Allegany
1023,1,f24005,Baltimore
1023,1,f24013,Carroll
1023,1,f24015,Cecil
1023,1,f24021,Frederick
1023,1,f24023,Garrett
1023,1,f24025,Harford
1023,1,f24027,Howard
1023,1,f24031,Montgomery
1023,1,f24043,Washington
1023,1,f42001,Adams
1023,1,f42005,Armstrong
1023,1,f42009,Bedford
1023,1,f42011,Berks
1023,1,f42013,Blair
1023,1,f42021,Cambria
1023,1,f42029,Chester
1023,1,f42033,Clearfield
1023,1,f42041,Cumberland
1023,1,f42043,Dauphin
1023,1,f42051,Fayette
1023,1,f42055,Franklin
1023,1,f42057,Fulton
1023,1,f42061,Huntingdon
1023,1,f42063,Indiana
1023,1,f42065,Jefferson
1023,1,f42071,Lancaster
1023,1,f42075,Lebanon
1023,1,f42111,Somerset
1023,1,f42129,Westmoreland
1023,1,f42133,York
1023,1,f51043,Clarke
1023,1,f51069,Frederick
1023,1,f51107,Loudoun
1023,1,f54001,Barbour
1023,1,f54003,Berkeley
1023,1,f54023,Grant
1023,1,f54027,Hampshire
1023,1,f54031,Hardy
1023,1,f54037,Jefferson
1023,1,f54041,Lewis
1023,1,f54049,Marion
1023,1,f54057,Mineral
1023,1,f54061,Monongalia
1023,1,f54065,Morgan
1023,1,f54077,Preston
1023,1,f54083,Randolph
1023,1,f54091,Taylor
1023,1,f54093,Tucker
1023,1,f54097,Upshur
1023,1,q39080,Charlottesville
1023,1,q39082,Charleston
1023,1,q40076,Wilmington
1023,1,q40078,Baltimore
1023,1,q40080,Cumberland
1023,1,q40082,Clarksburg
1023,1,q41076,Newark
1023,1,q41078,Harrisburg
1023,1,q41080,Pittsburgh
1023,1,q42080,Warren
1023,1,h02040203,Schuylkill
1023,1,h02040205,Brandywine-Christina
1023,1,h02050201,"Upper West Branch Susquehanna"
1023,1,h02050202,Sinnemahoning
1023,1,h02050302,"Upper Juniata"
1023,1,h02050303,Raystown
1023,1,h02050304,"Lower Juniata"
1023,1,h02050305,"Lower Susquehanna-Swatara"
1023,1,h02050306,"Lower Susquehanna"
1023,1,h02060001,"Upper Chesapeake Bay"
1023,1,h02060002,Chester-Sassafras
1023,1,h02060003,Gunpowder-Patapsco
1023,1,h02060006,Patuxent
1023,1,h02070001,"South Branch Potomac"
1023,1,h02070002,"North Branch Potomac"
1023,1,h02070003,Cacapon-Town
1023,1,h02070004,Conococheague-Opequon
1023,1,h02070007,Shenandoah
1023,1,h02070008,"Middle Potomac-Catoctin"
1023,1,h02070009,Monocacy
1023,1,h02070010,"Middle Potomac-Anacostia-Occoquan"
1023,1,h05010006,"Middle Allegheny-Redbank"
1023,1,h05010007,Conemaugh
1023,1,h05010008,Kiskiminetas
1023,1,h05020001,"Tygart Valley"
1023,1,h05020002,"West Fork"
1023,1,h05020003,"Upper Monongahela"
1023,1,h05020004,Cheat
1023,1,h05020005,"Lower Monongahela"
1023,1,h05020006,Youghiogheny
1023,1,h05030203,"Little Kanawha"
1023,2,1393,antimony
1023,2,1396,arsenic
1023,2,1403,barium
1023,2,1406,beryllium
1023,2,1429,chromium
1023,2,1433,cobalt
1023,2,1498,magnesium
1023,2,1499,manganese
1023,2,1520,nickel
1023,2,1589,tellurium
1023,2,1600,tungsten
1023,2,1610,vanadium
1023,2,1618,zinc
1023,2,2302,barite
1023,2,2304,graphite
1024,2,2093,"study areas"
1024,2,19,"aeroradiometric surveying"
1024,2,18,"aeromagnetic surveying"
1024,2,470,geophysics
1024,2,459,"geologic structure"
1024,3,686,"mineral deposit areas"
1024,2,1553,"rare earth elements"
1024,2,1390,aluminum
1024,2,1393,antimony
1024,2,1396,arsenic
1024,2,1406,beryllium
1024,2,1409,bismuth
1024,2,1424,cesium
1024,2,1433,cobalt
1024,2,1460,gallium
1024,2,1420,carbon
1024,2,1466,hafnium
1024,2,1494,lithium
1024,2,1499,manganese
1024,2,1520,nickel
1024,2,1521,niobium
1024,2,1562,rubidium
1024,2,1569,scandium
1024,2,1589,tellurium
1024,2,1617,yttrium
1024,2,1618,zinc
1024,2,2263,"platinum-group elements"
1024,2,1597,titanium
1024,2,1619,zirconium
1024,2,1429,chromium
1024,2,1498,magnesium
1024,2,1584,tantalum
1024,2,1596,tin
1024,2,1605,uranium
1024,2,1593,thorium
1024,2,1543,potassium
1024,2,677,"magnetic field (earth)"
1024,1,f01001,Autauga
1024,1,f01005,Barbour
1024,1,f01007,Bibb
1024,1,f01011,Bullock
1024,1,f01013,Butler
1024,1,f01017,Chambers
1024,1,f01021,Chilton
1024,1,f01027,Clay
1024,1,f01029,Cleburne
1024,1,f01031,Coffee
1024,1,f01035,Conecuh
1024,1,f01037,Coosa
1024,1,f01039,Covington
1024,1,f01041,Crenshaw
1024,1,f01045,Dale
1024,1,f01047,Dallas
1024,1,f01051,Elmore
1024,1,f01053,Escambia
1024,1,f01061,Geneva
1024,1,f01067,Henry
1024,1,f01069,Houston
1024,1,f01081,Lee
1024,1,f01085,Lowndes
1024,1,f01087,Macon
1024,1,f01099,Monroe
1024,1,f01101,Montgomery
1024,1,f01109,Pike
1024,1,f01111,Randolph
1024,1,f01113,Russell
1024,1,f01117,Shelby
1024,1,f01121,Talladega
1024,1,f01123,Tallapoosa
1024,1,f01131,Wilcox
1024,1,f12005,Bay
1024,1,f12013,Calhoun
1024,1,f12037,Franklin
1024,1,f12039,Gadsden
1024,1,f12045,Gulf
1024,1,f12059,Holmes
1024,1,f12063,Jackson
1024,1,f12077,Liberty
1024,1,f12091,Okaloosa
1024,1,f12113,"Santa Rosa"
1024,1,f12131,Walton
1024,1,f12133,Washington
1024,1,f13045,Carroll
1024,1,f13053,Chattahoochee
1024,1,f13061,Clay
1024,1,f13087,Decatur
1024,1,f13099,Early
1024,1,f13143,Haralson
1024,1,f13145,Harris
1024,1,f13149,Heard
1024,1,f13201,Miller
1024,1,f13215,Muscogee
1024,1,f13239,Quitman
1024,1,f13243,Randolph
1024,1,f13253,Seminole
1024,1,f13259,Stewart
1024,1,f13285,Troup
1024,1,q30086,Appalachicola
1024,1,q31086,Tallahassee
1024,1,q31088,Pensacola
1024,1,q32086,Dothan
1024,1,q32088,Andalusia
1024,1,q33086,"Phenix City"
1024,1,q33088,Montgomery
1024,1,q34086,Atlanta
1024,1,q34088,Birmingham
1024,1,h0312,Ochlockonee
1024,1,h0313,Apalachicola
1024,1,h0314,"Choctawhatchee - Escambia"
1024,1,h0315,Alabama
1025,2,2093,"study areas"
1025,2,470,geophysics
1025,2,19,"aeroradiometric surveying"
1025,2,18,"aeromagnetic surveying"
1025,2,1772,partnerships
1025,2,1464,gold
1025,2,1596,tin
1025,2,1600,tungsten
1025,2,1393,antimony
1025,2,1553,"rare earth elements"
1025,3,686,"mineral deposit areas"
1025,2,677,"magnetic field (earth)"
1025,2,1605,uranium
1025,2,1593,thorium
1025,2,1543,potassium
1025,1,f02068,Denali
1025,1,f02290,Yukon-Koyukuk
1025,1,q64153,Denali
1025,1,q64156,Medfra
1025,1,q64159,Ophir
1025,1,q64162,Unalakleet
1025,1,q65153,"Kantishna River"
1025,1,q65156,Ruby
1025,1,q65159,Nulato
1025,1,q65162,"Norton Bay"
1025,1,q66153,Tanana
1025,1,h19030401,"North Fork Kuskokwim River"
1025,1,h19030403,"Takotna River"
1025,1,h19040510,"Kantishna River"
1025,1,h19040511,"Lower Tanana River"
1025,1,h19040702,"Nowitna River"
1025,1,h19040703,"Melozitna River"
1025,1,h19040704,"Ramparts to Ruby"
1025,1,h19040705,Galena
1025,1,h19040801,"Anvik River"
1025,1,h19040802,"Upper Innoko River"
1025,1,h19040803,"Lower Innoko River"
1026,2,2093,"study areas"
1026,2,470,geophysics
1026,2,19,"aeroradiometric surveying"
1026,2,18,"aeromagnetic surveying"
1026,3,686,"mineral deposit areas"
1026,2,1393,antimony
1026,2,1396,arsenic
1026,2,1406,beryllium
1026,2,1409,bismuth
1026,2,1454,fluorine
1026,2,1479,indium
1026,2,1494,lithium
1026,2,1498,magnesium
1026,2,1499,manganese
1026,2,1543,potassium
1026,2,1558,rhenium
1026,2,1569,scandium
1026,2,1589,tellurium
1026,2,1600,tungsten
1026,2,1610,vanadium
1026,2,1618,zinc
1026,2,2263,"platinum-group elements"
1026,2,1772,partnerships
1026,2,677,"magnetic field (earth)"
1026,2,1593,thorium
1026,1,f49001,Beaver
1026,1,f49021,Iron
1026,1,f49023,Juab
1026,1,f49027,Millard
1026,1,f49031,Piute
1026,1,f49041,Sevier
1026,1,f49045,Tooele
1026,1,f49049,Utah
1026,1,q38114,"Cedar City"
1026,1,q39114,Richfield
1026,1,q40112,Price
1026,1,q40114,Delta
1026,1,q41112,"Salt Lake City"
1026,1,q41114,Tooele
1026,1,h16020201,"Utah Lake"
1026,1,h16020202,"Spanish Fork"
1026,1,h16020301,"Hamlin-Snake Valleys"
1026,1,h16020302,"Pine Valley"
1026,1,h16020303,"Tule Valley"
1026,1,h16020304,"Rush-Tooele Valleys"
1026,1,h16020306,"Southern Great Salt Lake Desert"
1026,1,h16030003,"Middle Sevier"
1026,1,h16030005,"Lower Sevier"
1026,1,h16030006,"Escalante Desert"
1026,1,h16030007,"Beaver Bottoms-Upper Beaver"
1026,1,h16030008,"Lower Beaver"
1026,1,h16030009,"Sevier Lake"
1027,2,470,geophysics
1027,2,19,"aeroradiometric surveying"
1027,2,18,"aeromagnetic surveying"
1027,2,1772,partnerships
1027,3,686,"mineral deposit areas"
1027,2,459,"geologic structure"
1027,2,1396,arsenic
1027,2,1406,beryllium
1027,2,1409,bismuth
1027,2,1433,cobalt
1027,2,1429,chromium
1027,2,1454,fluorine
1027,2,1466,hafnium
1027,2,1460,gallium
1027,2,1463,germanium
1027,2,1479,indium
1027,2,1498,magnesium
1027,2,1499,manganese
1027,2,1521,niobium
1027,2,1520,nickel
1027,2,1393,antimony
1027,2,1569,scandium
1027,2,1596,tin
1027,2,1584,tantalum
1027,2,1589,tellurium
1027,2,1610,vanadium
1027,2,1581,strontium
1027,2,1576,silver
1027,2,1464,gold
1027,2,1417,cadmium
1027,2,1434,copper
1027,2,1483,iron
1027,2,1509,molybdenum
1027,2,1492,lead
1027,2,1572,selenium
1027,2,1605,uranium
1027,2,2263,"platinum-group elements"
1027,2,1553,"rare earth elements"
1027,2,2093,"study areas"
1027,2,677,"magnetic field (earth)"
1027,2,1593,thorium
1027,2,1543,potassium
1027,1,f08057,Jackson
1027,1,f08069,Larimer
1027,1,f08081,Moffat
1027,1,f08107,Routt
1027,1,f56001,Albany
1027,1,f56007,Carbon
1027,1,f56021,Laramie
1027,1,q41106,Greeley
1027,1,q41108,Craig
1027,1,q42106,Cheyenne
1027,1,q42108,Rawlins
1027,1,h10180001,"North Platte Headwaters"
1027,1,h10180002,"Upper North Platte"
1027,1,h10180004,"Medicine Bow"
1027,1,h10180010,"Upper Laramie"
1027,1,h10190007,"Cache La Poudre"
1027,1,h14040200,"Great Divide closed basin"
1027,1,h14050001,"Upper Yampa"
1027,1,h14050003,"Little Snake"
1027,1,h14050004,Muddy
1028,2,2093,"study areas"
1028,2,470,geophysics
1028,2,1772,partnerships
1028,2,19,"aeroradiometric surveying"
1028,2,18,"aeromagnetic surveying"
1028,2,677,"magnetic field (earth)"
1028,3,686,"mineral deposit areas"
1028,2,2263,"platinum-group elements"
1028,2,1553,"rare earth elements"
1028,1,f19021,"Buena Vista"
1028,1,f19025,Calhoun
1028,1,f19027,Carroll
1028,1,f19035,Cherokee
1028,1,f19041,Clay
1028,1,f19047,Crawford
1028,1,f19059,Dickinson
1028,1,f19063,Emmet
1028,1,f19073,Greene
1028,1,f19081,Hancock
1028,1,f19085,Harrison
1028,1,f19091,Humboldt
1028,1,f19093,Ida
1028,1,f19109,Kossuth
1028,1,f19119,Lyon
1028,1,f19133,Monona
1028,1,f19141,O'Brien
1028,1,f19143,Osceola
1028,1,f19147,"Palo Alto"
1028,1,f19149,Plymouth
1028,1,f19151,Pocahontas
1028,1,f19155,Pottawattamie
1028,1,f19161,Sac
1028,1,f19167,Sioux
1028,1,f19187,Webster
1028,1,f19189,Winnebago
1028,1,f19193,Woodbury
1028,1,f19197,Wright
1028,1,f27013,"Blue Earth"
1028,1,f27015,Brown
1028,1,f27033,Cottonwood
1028,1,f27043,Faribault
1028,1,f27063,Jackson
1028,1,f27091,Martin
1028,1,f27101,Murray
1028,1,f27105,Nobles
1028,1,f27117,Pipestone
1028,1,f27133,Rock
1028,1,f27161,Waseca
1028,1,f27165,Watonwan
1028,1,f31003,Antelope
1028,1,f31009,Blaine
1028,1,f31011,Boone
1028,1,f31015,Boyd
1028,1,f31017,Brown
1028,1,f31021,Burt
1028,1,f31023,Butler
1028,1,f31027,Cedar
1028,1,f31037,Colfax
1028,1,f31039,Cuming
1028,1,f31043,Dakota
1028,1,f31051,Dixon
1028,1,f31053,Dodge
1028,1,f31055,Douglas
1028,1,f31071,Garfield
1028,1,f31077,Greeley
1028,1,f31089,Holt
1028,1,f31103,"Keya Paha"
1028,1,f31107,Knox
1028,1,f31115,Loup
1028,1,f31119,Madison
1028,1,f31121,Merrick
1028,1,f31125,Nance
1028,1,f31139,Pierce
1028,1,f31141,Platte
1028,1,f31143,Polk
1028,1,f31149,Rock
1028,1,f31155,Saunders
1028,1,f31167,Stanton
1028,1,f31177,Washington
1028,1,f31179,Wayne
1028,1,f31183,Wheeler
1028,1,f46009,"Bon Homme"
1028,1,f46023,"Charles Mix"
1028,1,f46027,Clay
1028,1,f46053,Gregory
1028,1,f46067,Hutchinson
1028,1,f46083,Lincoln
1028,1,f46123,Tripp
1028,1,f46125,Turner
1028,1,f46127,Union
1028,1,f46135,Yankton
1028,1,q42096,Omaha
1028,1,q42098,Fremont
1028,1,q42100,"Broken Bow"
1028,1,q43094,Waterloo
1028,1,q43096,"Fort Dodge"
1028,1,q43098,"Sioux City"
1028,1,q43100,O'Neill
1028,1,q43102,Valentine
1028,1,q44094,"Mason City"
1028,1,q44096,Fairmont
1028,1,q44098,"Sioux Falls"
1028,1,q44100,Mitchell
1028,1,q44102,Martin
1028,1,q45094,"St Paul"
1028,1,q45096,"New Ulm"
1028,1,h0702,Minnesota
1028,1,h0708,"Upper Mississippi-Iowa-Skunk-Wapsipinicon"
1028,1,h0710,"Des Moines"
1028,1,h1014,Missouri-White
1028,1,h1015,Niobrara
1028,1,h1016,James
1028,1,h1017,"Missouri-Big Sioux"
1028,1,h1020,Platte
1028,1,h1021,Loup
1028,1,h1022,Elkhorn
1028,1,h1023,"Missouri-Little Sioux"
1028,1,h1024,Missouri-Nishnabotna
1029,2,2093,"study areas"
1029,2,1772,partnerships
1029,2,470,geophysics
1029,2,19,"aeroradiometric surveying"
1029,2,18,"aeromagnetic surveying"
1029,2,677,"magnetic field (earth)"
1029,3,686,"mineral deposit areas"
1029,1,f16017,Bonner
1029,1,f16055,Kootenai
1029,1,f53019,Ferry
1029,1,f53047,Okanogan
1029,1,f53051,"Pend Oreille"
1029,1,f53063,Spokane
1029,1,f53065,Stevens
1029,1,q48118,Spokane
1029,1,q49118,Sandpoint
1029,1,q49120,Okanogan
1029,1,q49122,Concrete
1029,1,h17010214,"Pend Oreille Lake"
1029,1,h17010215,Priest
1029,1,h17010216,"Pend Oreille"
1029,1,h17010305,"Upper Spokane"
1029,1,h17010307,"Lower Spokane"
1029,1,h17010308,"Little Spokane"
1029,1,h17020001,"Franklin D. Roosevelt Lake"
1029,1,h17020002,Kettle
1029,1,h17020003,Colville
1029,1,h17020004,Sanpoil
1029,1,h17020006,Okanogan
1029,1,h17020007,Similkameen
1029,1,h17020008,Methow
1030,2,2093,"study areas"
1030,2,1772,partnerships
1030,2,470,geophysics
1030,2,18,"aeromagnetic surveying"
1030,2,677,"magnetic field (earth)"
1030,2,459,"geologic structure"
1030,2,326,"electromagnetic surveying"
1030,3,686,"mineral deposit areas"
1030,1,f01001,Autauga
1030,1,f01007,Bibb
1030,1,f01009,Blount
1030,1,f01011,Bullock
1030,1,f01015,Calhoun
1030,1,f01017,Chambers
1030,1,f01019,Cherokee
1030,1,f01021,Chilton
1030,1,f01027,Clay
1030,1,f01029,Cleburne
1030,1,f01037,Coosa
1030,1,f01051,Elmore
1030,1,f01055,Etowah
1030,1,f01073,Jefferson
1030,1,f01081,Lee
1030,1,f01087,Macon
1030,1,f01095,Marshall
1030,1,f01111,Randolph
1030,1,f01113,Russell
1030,1,f01115,"Saint Clair"
1030,1,f01117,Shelby
1030,1,f01121,Talladega
1030,1,f01123,Tallapoosa
1030,1,f01125,Tuscaloosa
1030,1,f13045,Carroll
1030,1,f13115,Floyd
1030,1,f13143,Haralson
1030,1,f13145,Harris
1030,1,f13149,Heard
1030,1,f13215,Muscogee
1030,1,f13233,Polk
1030,1,f13285,Troup
1030,1,q33086,"Phenix City"
1030,1,q33088,Montgomery
1030,1,q34086,Atlanta
1030,1,q34088,Birmingham
1030,1,q35086,Rome
1030,1,q35088,Gadsden
1030,1,h03130002,"Middle Chattahoochee-Lake Harding"
1030,1,h03130003,"Middle Chattahoochee-Walter F. George Reservoi"
1030,1,h03150105,"Upper Coosa"
1030,1,h03150106,"Middle Coosa"
1030,1,h03150107,"Lower Coosa"
1030,1,h03150108,"Upper Tallapoosa"
1030,1,h03150109,"Middle Tallapoosa"
1030,1,h03150110,"Lower Tallapoosa"
1030,1,h03150201,"Upper Alabama"
1030,1,h03150202,Cahaba
1030,1,h03160111,Locust
1030,1,h03160112,"Upper Black Warrior"
1030,1,h03160113,"Lower Black Warrior"
1031,2,326,"electromagnetic surveying"
1031,2,2093,"study areas"
1031,2,677,"magnetic field (earth)"
1031,2,1494,lithium
1031,3,686,"mineral deposit areas"
1031,2,459,"geologic structure"
1031,1,f06027,Inyo
1031,1,f06051,Mono
1031,1,f32009,Esmeralda
1031,1,f32013,Humboldt
1031,1,f32017,Lincoln
1031,1,f32021,Mineral
1031,1,f32023,Nye
1031,1,f32033,"White Pine"
1031,1,f41025,Harney
1031,1,f41045,Malheur
1031,1,q37118,"Death Valley"
1031,1,q38116,Caliente
1031,1,q38118,Goldfield
1031,1,q38120,Mariposa
1031,1,q39116,Lund
1031,1,q39118,Tonopah
1031,1,q39120,"Walker Lake"
1031,1,q40116,Ely
1031,1,q42118,Mcdermitt
1031,1,q42120,Vya
1031,1,q43118,"Jordan Valley"
1031,1,q43120,Adel
1031,1,h15010011,White
1031,1,h16040201,"Upper Quinn"
1031,1,h16040202,"Lower Quinn"
1031,1,h16050304,"Walker Lake"
1031,1,h16060002,"Gabbs Valley"
1031,1,h16060003,"Southern Big Smoky Valley"
1031,1,h16060006,"Little Smoky-Newark Valleys"
1031,1,h16060010,"Fish Lake-Soda Spring Valleys"
1031,1,h16060011,"Ralston-Stone Cabin Valleys"
1031,1,h16060012,"Hot Creek-Railroad Valleys"
1031,1,h16060013,"Cactus-Sarcobatus Flats"
1031,1,h16060014,"Sand Spring-Tikaboo Valleys"
1031,1,h17050109,Crooked-Rattlesnake
1031,1,h17120009,"Alvord Lake"
1031,1,h18090101,"Mono Lake"
1031,1,h18090102,"Crowley Lake"
1031,1,h18090201,"Eureka-Saline Valleys"
1031,1,h18090202,"Upper Amargosa"
1031,1,h18090203,"Death Valley-Lower Amargosa"
1032,2,2093,"study areas"
1032,2,326,"electromagnetic surveying"
1032,2,470,geophysics
1032,2,1596,tin
1032,2,1494,lithium
1032,2,1584,tantalum
1032,2,1406,beryllium
1032,2,1600,tungsten
1032,2,1605,uranium
1032,2,2263,"platinum-group elements"
1032,2,1454,fluorine
1032,3,686,"mineral deposit areas"
1032,2,459,"geologic structure"
1032,2,1610,vanadium
1032,28,37,"graphite (natural)"
1032,1,f02180,Nome
1032,1,q65165C1,"Solomon C-1"
1032,1,q65165C2,"Solomon C-2"
1032,1,q65165D1,"Solomon D-1"
1032,1,q65165D2,"Solomon D-2"
1032,1,q65165D5,"Solomon D-5"
1032,1,q65165D6,"Solomon D-6"
1032,1,q65168D1,"Nome D-1"
1032,1,q65168D2,"Nome D-2"
1032,1,q65168D3,"Nome D-3"
1032,1,q66165A1,"Bendeleben A-1"
1032,1,q66165A2,"Bendeleben A-2"
1032,1,q66165A3,"Bendeleben A-3"
1032,1,q66165A4,"Bendeleben A-4"
1032,1,q66165A5,"Bendeleben A-5"
1032,1,q66165A6,"Bendeleben A-6"
1032,1,q66165B1,"Bendeleben B-1"
1032,1,q66165B2,"Bendeleben B-2"
1032,1,q66165B3,"Bendeleben B-3"
1032,1,q66165B4,"Bendeleben B-4"
1032,1,q66165B5,"Bendeleben B-5"
1032,1,q66165B6,"Bendeleben B-6"
1032,1,q66169A1,"Teller A-1"
1032,1,q66169A2,"Teller A-2"
1032,1,q66169A3,"Teller A-3"
1032,1,h19050103,"Norton Bay"
1032,1,h19050104,Nome
1032,1,h19050105,"Imuruk Basin"
1033,2,2093,"study areas"
1033,2,18,"aeromagnetic surveying"
1033,2,19,"aeroradiometric surveying"
1033,2,470,geophysics
1033,2,1393,antimony
1033,2,1494,lithium
1033,2,1433,cobalt
1033,2,1403,barium
1033,2,1454,fluorine
1033,2,1406,beryllium
1033,2,1605,uranium
1033,2,1597,titanium
1033,2,1581,strontium
1033,2,1463,germanium
1033,2,1460,gallium
1033,2,1479,indium
1033,2,1499,manganese
1033,2,1610,vanadium
1033,2,1618,zinc
1033,2,1417,cadmium
1033,2,1390,aluminum
1033,2,1572,selenium
1033,2,1492,lead
1033,2,1553,"rare earth elements"
1033,2,1537,phosphorus
1033,2,677,"magnetic field (earth)"
1033,3,686,"mineral deposit areas"
1033,2,1593,thorium
1033,2,1543,potassium
1033,1,f05001,Arkansas
1033,1,f05005,Baxter
1033,1,f05009,Boone
1033,1,f05013,Calhoun
1033,1,f05015,Carroll
1033,1,f05019,Clark
1033,1,f05021,Clay
1033,1,f05023,Cleburne
1033,1,f05025,Cleveland
1033,1,f05029,Conway
1033,1,f05031,Craighead
1033,1,f05037,Cross
1033,1,f05039,Dallas
1033,1,f05041,Desha
1033,1,f05043,Drew
1033,1,f05045,Faulkner
1033,1,f05049,Fulton
1033,1,f05051,Garland
1033,1,f05053,Grant
1033,1,f05055,Greene
1033,1,f05057,Hempstead
1033,1,f05059,"Hot Spring"
1033,1,f05061,Howard
1033,1,f05063,Independence
1033,1,f05065,Izard
1033,1,f05067,Jackson
1033,1,f05069,Jefferson
1033,1,f05075,Lawrence
1033,1,f05079,Lincoln
1033,1,f05081,"Little River"
1033,1,f05085,Lonoke
1033,1,f05089,Marion
1033,1,f05095,Monroe
1033,1,f05097,Montgomery
1033,1,f05099,Nevada
1033,1,f05101,Newton
1033,1,f05103,Ouachita
1033,1,f05105,Perry
1033,1,f05109,Pike
1033,1,f05111,Poinsett
1033,1,f05113,Polk
1033,1,f05115,Pope
1033,1,f05117,Prairie
1033,1,f05119,Pulaski
1033,1,f05121,Randolph
1033,1,f05125,Saline
1033,1,f05127,Scott
1033,1,f05129,Searcy
1033,1,f05133,Sevier
1033,1,f05135,Sharp
1033,1,f05137,Stone
1033,1,f05141,"Van Buren"
1033,1,f05145,White
1033,1,f05147,Woodruff
1033,1,f05149,Yell
1033,1,f29023,Butler
1033,1,f29035,Carter
1033,1,f29067,Douglas
1033,1,f29091,Howell
1033,1,f29149,Oregon
1033,1,f29153,Ozark
1033,1,f29181,Ripley
1033,1,f29203,Shannon
1033,1,f29209,Stone
1033,1,f29213,Taney
1033,1,f29223,Wayne
1033,1,q34092,Greenwood
1033,1,q34094,"El Dorado"
1033,1,q34096,Texarkana
1033,1,q35092,Helena
1033,1,q35094,"Little Rock"
1033,1,q35096,Mcalester
1033,1,q36092,Memphis
1033,1,q36094,Russellville
1033,1,q37092,"Poplar Bluff"
1033,1,q37094,Harrison
1033,1,q38092,Rolla
1033,1,q38094,Springfield
1033,1,h0802,"Lower Mississippi - St. Francis"
